Geneid	tsid	length	Total_num_exons	Total_exons_len	avg_exon_length	Total_num_introns	Total_introns_len	avg_intron_length	Total_num_utr_5	Total_utr_5_len	avg_utr_5_length	Total_num_utr_3	Total_utr_3_len	avg_utr_3_length
ENSMUSG00000092109	ENSMUST00000171107	730	1	730	730.0	0.0	0.0	0.0	1.0	199.0	199.0	0.0	0.0	0.0
ENSMUSG00000092111	ENSMUST00000170322	22676	6	9621	1603.5	5.0	13065.0	2613.0	1.0	201.0	201.0	1.0	6845.0	6845.0
ENSMUSG00000092111	ENSMUST00000234192	22676	5	17386	3477.2	4.0	5298.0	1324.5	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092111	ENSMUST00000234465	22676	6	10216	1702.67	5.0	12470.0	2494.0	1.0	201.0	201.0	2.0	8467.0	4233.5
ENSMUSG00000092111	ENSMUST00000234787	22676	6	9468	1578.0	5.0	13218.0	2643.6	1.0	201.0	201.0	1.0	6845.0	6845.0
ENSMUSG00000092111	ENSMUST00000234875	22676	5	11447	2289.4	4.0	11237.0	2809.25	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092116	ENSMUST00000170205	2655	2	529	264.5	1.0	2128.0	2128.0	0.0	0.0	0.0	1.0	186.0	186.0
ENSMUSG00000092118	ENSMUST00000169357	1692	1	1692	1692.0	0.0	0.0	0.0	1.0	14.0	14.0	1.0	647.0	647.0
ENSMUSG00000092120	ENSMUST00000169805	31411	6	3781	630.17	5.0	27640.0	5528.0	1.0	195.0	195.0	1.0	990.0	990.0
ENSMUSG00000092120	ENSMUST00000231659	31411	4	2680	670.0	3.0	28737.0	9579.0	1.0	195.0	195.0	3.0	2260.0	753.33
ENSMUSG00000092120	ENSMUST00000232078	31411	6	3551	591.83	5.0	27870.0	5574.0	1.0	195.0	195.0	4.0	3064.0	766.0
ENSMUSG00000092120	ENSMUST00000232113	31411	5	2716	543.2	4.0	28703.0	7175.75	1.0	195.0	195.0	3.0	2157.0	719.0
ENSMUSG00000092123	ENSMUST00000166589	58	1	58	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092124	ENSMUST00000164667	1241	1	1241	1241.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	828.0	828.0
ENSMUSG00000092142	ENSMUST00000168128	5398	5	1415	283.0	4.0	3991.0	997.75	0.0	0.0	0.0	1.0	770.0	770.0
ENSMUSG00000092148	ENSMUST00000167326	5519	5	1406	281.2	4.0	4121.0	1030.25	0.0	0.0	0.0	1.0	761.0	761.0
ENSMUSG00000092152	ENSMUST00000166674	5391	5	1384	276.8	4.0	4015.0	1003.75	0.0	0.0	0.0	1.0	739.0	739.0
ENSMUSG00000092157	ENSMUST00000171515	10340	2	68	34.0	1.0	10274.0	10274.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092162	ENSMUST00000170257	14490	6	7346	1224.33	5.0	7154.0	1430.8	1.0	157.0	157.0	1.0	4638.0	4638.0
ENSMUSG00000092164	ENSMUST00000170650	9005	5	963	192.6	4.0	8050.0	2012.5	1.0	103.0	103.0	1.0	242.0	242.0
ENSMUSG00000092165	ENSMUST00000228629	70810	6	1740	290.0	5.0	69080.0	13816.0	1.0	324.0	324.0	5.0	1284.0	256.8
ENSMUSG00000092166	ENSMUST00000238343	4456	4	1062	265.5	3.0	3400.0	1133.33	2.0	84.0	42.0	1.0	380.0	380.0
ENSMUSG00000092166	ENSMUST00000238517	4456	4	1532	383.0	3.0	2930.0	976.67	2.0	84.0	42.0	0.0	0.0	0.0
ENSMUSG00000092167	ENSMUST00000167923	17415	6	1820	303.33	5.0	15605.0	3121.0	2.0	64.0	32.0	1.0	1141.0	1141.0
ENSMUSG00000092192	ENSMUST00000034734	14281	9	1984	220.44	8.0	12313.0	1539.12	1.0	91.0	91.0	1.0	623.0	623.0
ENSMUSG00000092210	ENSMUST00000173620	12464	5	1006	201.2	4.0	11466.0	2866.5	1.0	193.0	193.0	1.0	453.0	453.0
ENSMUSG00000092216	ENSMUST00000172815	6349	4	997	249.25	3.0	5358.0	1786.0	1.0	155.0	155.0	1.0	465.0	465.0
ENSMUSG00000092225	ENSMUST00000174558	50407	4	4077	1019.25	3.0	46336.0	15445.33	2.0	205.0	102.5	1.0	2953.0	2953.0
ENSMUSG00000092232	ENSMUST00000134077	14698	9	1254	139.33	8.0	13460.0	1682.5	3.0	165.0	55.0	1.0	82.0	82.0
ENSMUSG00000092233	ENSMUST00000173803	373	1	373	373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092243	ENSMUST00000046131	19708	5	918	183.6	4.0	18798.0	4699.5	1.0	11.0	11.0	2.0	47.0	23.5
ENSMUSG00000092244	ENSMUST00000173055	6431	3	1416	472.0	2.0	5019.0	2509.5	1.0	9.0	9.0	1.0	950.0	950.0
ENSMUSG00000092244	ENSMUST00000178654	6431	3	1416	472.0	2.0	5019.0	2509.5	2.0	214.0	107.0	1.0	950.0	950.0
ENSMUSG00000092260	ENSMUST00000130458	8325	4	2295	573.75	3.0	6036.0	2012.0	1.0	129.0	129.0	1.0	1012.0	1012.0
ENSMUSG00000092277	ENSMUST00000173128	8016	3	1614	538.0	2.0	6406.0	3203.0	1.0	153.0	153.0	1.0	1106.0	1106.0
ENSMUSG00000092292	ENSMUST00000216181	3788	2	1673	836.5	1.0	2117.0	2117.0	2.0	128.0	64.0	1.0	607.0	607.0
ENSMUSG00000092297	ENSMUST00000174451	961	1	961	961.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	16.0
ENSMUSG00000092305	ENSMUST00000134550	1677	1	1677	1677.0	0.0	0.0	0.0	1.0	128.0	128.0	1.0	593.0	593.0
ENSMUSG00000092310	ENSMUST00000174203	15452	7	1023	146.14	6.0	14441.0	2406.83	1.0	41.0	41.0	0.0	0.0	0.0
ENSMUSG00000092322	ENSMUST00000172814	3713	4	1121	280.25	3.0	2598.0	866.0	1.0	74.0	74.0	1.0	562.0	562.0
ENSMUSG00000092322	ENSMUST00000177882	3713	4	1121	280.25	3.0	2598.0	866.0	3.0	205.0	68.33	1.0	562.0	562.0
ENSMUSG00000092329	ENSMUST00000127664	4434883	16	3969	248.06	15.0	4430944.0	295396.27	1.0	79.0	79.0	1.0	2265.0	2265.0
ENSMUSG00000092335	ENSMUST00000173283	12766	4	1429	357.25	3.0	11343.0	3781.0	1.0	109.0	109.0	0.0	0.0	0.0
ENSMUSG00000092342	ENSMUST00000174742	6208	3	1314	438.0	2.0	4898.0	2449.0	2.0	127.0	63.5	1.0	842.0	842.0
ENSMUSG00000092345	ENSMUST00000174664	38680	3	1297	432.33	2.0	37387.0	18693.5	1.0	22.0	22.0	2.0	822.0	411.0
ENSMUSG00000092349	ENSMUST00000172817	1542	3	810	270.0	2.0	736.0	368.0	2.0	172.0	86.0	2.0	393.0	196.5
ENSMUSG00000092356	ENSMUST00000174066	48997	7	787	112.43	6.0	48222.0	8037.0	2.0	87.0	43.5	4.0	387.0	96.75
ENSMUSG00000092360	ENSMUST00000173512	9505	6	762	127.0	5.0	8753.0	1750.6	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092367	ENSMUST00000126587	4772	7	563	80.43	6.0	4221.0	703.5	0.0	0.0	0.0	7.0	435.0	62.14
ENSMUSG00000092413	ENSMUST00000223366	18171	4	2277	569.25	3.0	15900.0	5300.0	4.0	467.0	116.75	1.0	878.0	878.0
ENSMUSG00000092416	ENSMUST00000174407	32342	7	4076	582.29	6.0	28278.0	4713.0	3.0	411.0	137.0	1.0	1604.0	1604.0
ENSMUSG00000092417	ENSMUST00000165306	3333	3	1521	507.0	2.0	1816.0	908.0	2.0	320.0	160.0	1.0	151.0	151.0
ENSMUSG00000092456	ENSMUST00000236162	3368	2	2271	1135.5	1.0	1099.0	1099.0	2.0	324.0	162.0	1.0	1030.0	1030.0
ENSMUSG00000092463	ENSMUST00000117736	7620	12	1362	113.5	11.0	6280.0	570.91	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092470	ENSMUST00000150068	56396	16	3827	239.19	15.0	52599.0	3506.6	1.0	208.0	208.0	5.0	1866.0	373.2
ENSMUSG00000092473	ENSMUST00000173816	5061	1	5061	5061.0	0.0	0.0	0.0	1.0	1783.0	1783.0	1.0	2361.0	2361.0
ENSMUSG00000092511	ENSMUST00000146299	25632	30	3923	130.77	29.0	21767.0	750.59	1.0	48.0	48.0	1.0	16.0	16.0
ENSMUSG00000092518	ENSMUST00000163574	18078	11	2755	250.45	10.0	15343.0	1534.3	1.0	192.0	192.0	9.0	2178.0	242.0
ENSMUSG00000092519	ENSMUST00000174088	1374	1	1374	1374.0	0.0	0.0	0.0	1.0	73.0	73.0	1.0	54.0	54.0
ENSMUSG00000092534	ENSMUST00000172958	15006	5	698	139.6	4.0	14316.0	3579.0	0.0	0.0	0.0	3.0	371.0	123.67
ENSMUSG00000092541	ENSMUST00000173131	49186	9	898	99.78	8.0	48304.0	6038.0	0.0	0.0	0.0	8.0	604.0	75.5
ENSMUSG00000092544	ENSMUST00000149782	32026	6	962	160.33	5.0	31074.0	6214.8	2.0	192.0	96.0	0.0	0.0	0.0
ENSMUSG00000092558	ENSMUST00000024778	12838	4	2058	514.5	3.0	10786.0	3595.33	1.0	98.0	98.0	1.0	1319.0	1319.0
ENSMUSG00000092572	ENSMUST00000182198	18221	7	1272	181.71	6.0	16961.0	2826.83	2.0	154.0	77.0	1.0	151.0	151.0
ENSMUSG00000092579	ENSMUST00000173956	3034	2	2104	1052.0	1.0	932.0	932.0	2.0	762.0	381.0	1.0	440.0	440.0
ENSMUSG00000092579	ENSMUST00000237772	3034	2	1574	787.0	1.0	1462.0	1462.0	2.0	232.0	116.0	1.0	440.0	440.0
ENSMUSG00000092586	ENSMUST00000173207	4239	4	602	150.5	3.0	3643.0	1214.33	1.0	49.0	49.0	1.0	92.0	92.0
ENSMUSG00000092592	ENSMUST00000094532	100041	8	3855	481.88	7.0	96200.0	13742.86	1.0	122.0	122.0	7.0	3613.0	516.14
ENSMUSG00000092607	ENSMUST00000172572	4477	7	1061	151.57	6.0	3428.0	571.33	1.0	117.0	117.0	2.0	379.0	189.5
ENSMUSG00000092609	ENSMUST00000173680	2226	2	566	283.0	1.0	1662.0	1662.0	1.0	105.0	105.0	0.0	0.0	0.0
ENSMUSG00000092618	ENSMUST00000173164	9550	9	1760	195.56	8.0	7806.0	975.75	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092622	ENSMUST00000034737	2042	3	1684	561.33	2.0	362.0	181.0	1.0	113.0	113.0	1.0	247.0	247.0
ENSMUSG00000092622	ENSMUST00000173734	2042	4	1232	308.0	3.0	816.0	272.0	1.0	113.0	113.0	1.0	76.0	76.0
ENSMUSG00000093376	ENSMUST00000175817	998	1	998	998.0	0.0	0.0	0.0	1.0	48.0	48.0	1.0	42.0	42.0
ENSMUSG00000093445	ENSMUST00000031734	11975	18	3096	172.0	17.0	8913.0	524.29	1.0	87.0	87.0	1.0	950.0	950.0
ENSMUSG00000093456	ENSMUST00000176454	48923	11	1864	169.45	10.0	47079.0	4707.9	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093485	ENSMUST00000132298	30238	3	1783	594.33	2.0	28459.0	14229.5	1.0	38.0	38.0	1.0	1276.0	1276.0
ENSMUSG00000093536	ENSMUST00000161855	30737	5	669	133.8	4.0	30076.0	7519.0	3.0	277.0	92.33	1.0	61.0	61.0
ENSMUSG00000093550	ENSMUST00000177211	19421	4	559	139.75	3.0	18868.0	6289.33	2.0	93.0	46.5	1.0	174.0	174.0
ENSMUSG00000093574	ENSMUST00000144673	89881	12	1743	145.25	11.0	88160.0	8014.55	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093575	ENSMUST00000176233	34871	9	1021	113.44	8.0	33866.0	4233.25	2.0	167.0	83.5	0.0	0.0	0.0
ENSMUSG00000093593	ENSMUST00000176751	7300	17	2807	165.12	16.0	4525.0	282.81	0.0	0.0	0.0	7.0	1566.0	223.71
ENSMUSG00000093626	ENSMUST00000177479	1951	3	433	144.33	2.0	1522.0	761.0	0.0	0.0	0.0	1.0	8.0	8.0
ENSMUSG00000093639	ENSMUST00000177375	8323	6	2186	364.33	5.0	6147.0	1229.4	1.0	17.0	17.0	5.0	1611.0	322.2
ENSMUSG00000093661	ENSMUST00000032151	41638	7	2522	360.29	6.0	39128.0	6521.33	1.0	20.0	20.0	1.0	1873.0	1873.0
ENSMUSG00000093668	ENSMUST00000175955	1395	1	1395	1395.0	0.0	0.0	0.0	1.0	40.0	40.0	1.0	366.0	366.0
ENSMUSG00000093674	ENSMUST00000176010	1193	4	586	146.5	3.0	613.0	204.33	2.0	233.0	116.5	1.0	274.0	274.0
ENSMUSG00000093696	ENSMUST00000176252	1220	1	1220	1220.0	0.0	0.0	0.0	1.0	52.0	52.0	1.0	233.0	233.0
ENSMUSG00000093701	ENSMUST00000160764	27732	6	890	148.33	5.0	26852.0	5370.4	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093701	ENSMUST00000161517	27732	5	765	153.0	4.0	26975.0	6743.75	0.0	0.0	0.0	3.0	359.0	119.67
ENSMUSG00000093752	ENSMUST00000138667	49380	12	5300	441.67	11.0	44102.0	4009.27	1.0	12.0	12.0	4.0	4498.0	1124.5
ENSMUSG00000093755	ENSMUST00000227555	7314	3	2300	766.67	2.0	5018.0	2509.0	3.0	264.0	88.0	1.0	1119.0	1119.0
ENSMUSG00000093755	ENSMUST00000228008	7314	3	2286	762.0	2.0	5032.0	2516.0	3.0	361.0	120.33	1.0	1119.0	1119.0
ENSMUSG00000093755	ENSMUST00000228651	7314	3	2147	715.67	2.0	5171.0	2585.5	3.0	222.0	74.0	1.0	1119.0	1119.0
ENSMUSG00000093769	ENSMUST00000177796	1826	1	1826	1826.0	0.0	0.0	0.0	1.0	67.0	67.0	1.0	1214.0	1214.0
ENSMUSG00000093789	ENSMUST00000075675	31289	4	1505	376.25	3.0	29790.0	9930.0	1.0	62.0	62.0	1.0	646.0	646.0
ENSMUSG00000093803	ENSMUST00000239563	8934	11	4027	366.09	10.0	4927.0	492.7	0.0	0.0	0.0	1.0	2457.0	2457.0
ENSMUSG00000093804	ENSMUST00000216114	8095	3	2979	993.0	2.0	5120.0	2560.0	3.0	501.0	167.0	1.0	1540.0	1540.0
ENSMUSG00000093805	ENSMUST00000178757	24341	4	2726	681.5	3.0	21621.0	7207.0	1.0	127.0	127.0	1.0	1412.0	1412.0
ENSMUSG00000093806	ENSMUST00000178693	5490	8	1279	159.88	7.0	4225.0	603.57	1.0	47.0	47.0	1.0	62.0	62.0
ENSMUSG00000093820	ENSMUST00000163607	40900	6	2568	428.0	5.0	38342.0	7668.4	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093825	ENSMUST00000206058	3226	2	1080	540.0	1.0	2148.0	2148.0	2.0	100.0	50.0	1.0	51.0	51.0
ENSMUSG00000093833	ENSMUST00000167615	5465	5	1408	281.6	4.0	4065.0	1016.25	0.0	0.0	0.0	1.0	763.0	763.0
ENSMUSG00000093839	ENSMUST00000213928	7291	2	5600	2800.0	1.0	1693.0	1693.0	2.0	684.0	342.0	1.0	3981.0	3981.0
ENSMUSG00000093847	ENSMUST00000218054	3906	2	1858	929.0	1.0	2050.0	2050.0	2.0	498.0	249.0	1.0	926.0	926.0
ENSMUSG00000093848	ENSMUST00000181163	2337	2	1227	613.5	1.0	1112.0	1112.0	2.0	408.0	204.0	1.0	136.0	136.0
ENSMUSG00000093853	ENSMUST00000166079	919	1	919	919.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093863	ENSMUST00000164967	5317	5	1408	281.6	4.0	3917.0	979.25	0.0	0.0	0.0	1.0	763.0	763.0
ENSMUSG00000093865	ENSMUST00000185462	16151	4	2460	615.0	3.0	13697.0	4565.67	0.0	0.0	0.0	1.0	411.0	411.0
ENSMUSG00000093866	ENSMUST00000217576	10488	2	5299	2649.5	1.0	5191.0	5191.0	2.0	244.0	122.0	1.0	4117.0	4117.0
ENSMUSG00000093868	ENSMUST00000187943	2344	2	1226	613.0	1.0	1120.0	1120.0	2.0	408.0	204.0	1.0	135.0	135.0
ENSMUSG00000093871	ENSMUST00000172551	925	1	925	925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093877	ENSMUST00000213549	8957	4	2718	679.5	3.0	6245.0	2081.67	3.0	285.0	95.0	1.0	1494.0	1494.0
ENSMUSG00000093883	ENSMUST00000178428	544	1	544	544.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093884	ENSMUST00000213731	11206	2	3692	1846.0	1.0	7516.0	7516.0	1.0	234.0	234.0	1.0	2498.0	2498.0
ENSMUSG00000093884	ENSMUST00000214406	11206	2	3775	1887.5	1.0	7433.0	7433.0	2.0	330.0	165.0	1.0	2498.0	2498.0
ENSMUSG00000093890	ENSMUST00000105199	919	1	919	919.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093895	ENSMUST00000191443	26115	10	933	93.3	9.0	25200.0	2800.0	2.0	60.0	30.0	1.0	197.0	197.0
ENSMUSG00000093898	ENSMUST00000171706	6656	5	1761	352.2	4.0	4903.0	1225.75	1.0	6.0	6.0	1.0	1134.0	1134.0
ENSMUSG00000093901	ENSMUST00000211975	3235	2	2926	1463.0	1.0	311.0	311.0	2.0	388.0	194.0	1.0	1606.0	1606.0
ENSMUSG00000093903	ENSMUST00000178599	126357	3	1288	429.33	2.0	125073.0	62536.5	3.0	470.0	156.67	1.0	120.0	120.0
ENSMUSG00000093904	ENSMUST00000179857	15175	5	4907	981.4	4.0	10276.0	2569.0	1.0	117.0	117.0	1.0	4349.0	4349.0
ENSMUSG00000093910	ENSMUST00000212715	6587	4	3137	784.25	3.0	3456.0	1152.0	3.0	310.0	103.33	1.0	670.0	670.0
ENSMUSG00000093917	ENSMUST00000105187	919	1	919	919.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093918	ENSMUST00000189592	11475	9	1585	176.11	8.0	9906.0	1238.25	2.0	78.0	39.0	1.0	358.0	358.0
ENSMUSG00000093920	ENSMUST00000215150	4771	2	2033	1016.5	1.0	2740.0	2740.0	2.0	728.0	364.0	1.0	370.0	370.0
ENSMUSG00000093922	ENSMUST00000179601	418	3	357	119.0	2.0	65.0	32.5	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093923	ENSMUST00000101667	22004	9	884	98.22	8.0	21136.0	2642.0	2.0	134.0	67.0	1.0	105.0	105.0
ENSMUSG00000093926	ENSMUST00000171202	5334	5	1408	281.6	4.0	3934.0	983.5	0.0	0.0	0.0	1.0	763.0	763.0
ENSMUSG00000093927	ENSMUST00000188637	2330	2	1229	614.5	1.0	1103.0	1103.0	2.0	408.0	204.0	1.0	138.0	138.0
ENSMUSG00000093930	ENSMUST00000224188	17798	11	3475	315.91	10.0	14343.0	1434.3	3.0	122.0	40.67	1.0	1783.0	1783.0
ENSMUSG00000093931	ENSMUST00000179314	11599	10	3727	372.7	9.0	7890.0	876.67	1.0	156.0	156.0	1.0	2036.0	2036.0
ENSMUSG00000093934	ENSMUST00000214242	4407	2	2029	1014.5	1.0	2380.0	2380.0	2.0	183.0	91.5	1.0	923.0	923.0
ENSMUSG00000093938	ENSMUST00000179322	8708	2	1860	930.0	1.0	6850.0	6850.0	2.0	168.0	84.0	1.0	358.0	358.0
ENSMUSG00000093941	ENSMUST00000179390	922	1	922	922.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093942	ENSMUST00000214180	16411	3	7753	2584.33	2.0	8662.0	4331.0	3.0	266.0	88.67	1.0	6555.0	6555.0
ENSMUSG00000093945	ENSMUST00000111870	5454	5	904	180.8	4.0	4558.0	1139.5	1.0	61.0	61.0	1.0	285.0	285.0
ENSMUSG00000093948	ENSMUST00000166527	7668	4	1243	310.75	3.0	6431.0	2143.67	0.0	0.0	0.0	1.0	758.0	758.0
ENSMUSG00000093950	ENSMUST00000179949	2343	2	1233	616.5	1.0	1112.0	1112.0	2.0	408.0	204.0	1.0	142.0	142.0
ENSMUSG00000093954	ENSMUST00000183917	139818	3	3596	1198.67	2.0	136226.0	68113.0	1.0	130.0	130.0	2.0	3229.0	1614.5
ENSMUSG00000093957	ENSMUST00000177574	4987	3	1319	439.67	2.0	3672.0	1836.0	1.0	44.0	44.0	1.0	1010.0	1010.0
ENSMUSG00000093962	ENSMUST00000107310	4034	6	1318	219.67	5.0	2726.0	545.2	1.0	120.0	120.0	1.0	123.0	123.0
ENSMUSG00000093968	ENSMUST00000095981	5239	5	1409	281.8	4.0	3838.0	959.5	0.0	0.0	0.0	1.0	764.0	764.0
ENSMUSG00000093973	ENSMUST00000159004	25813	2	1242	621.0	1.0	24573.0	24573.0	1.0	60.0	60.0	1.0	186.0	186.0
ENSMUSG00000093979	ENSMUST00000170694	21337	8	2098	262.25	7.0	19253.0	2750.43	4.0	352.0	88.0	1.0	1107.0	1107.0
ENSMUSG00000093980	ENSMUST00000080106	946	1	946	946.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093985	ENSMUST00000170738	21336	7	1962	280.29	6.0	19386.0	3231.0	3.0	207.0	69.0	1.0	1134.0	1134.0
ENSMUSG00000093986	ENSMUST00000105202	919	1	919	919.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093987	ENSMUST00000169382	43019	9	1582	175.78	8.0	41453.0	5181.62	2.0	78.0	39.0	1.0	355.0	355.0
ENSMUSG00000093989	ENSMUST00000040428	1720	3	614	204.67	2.0	1110.0	555.0	1.0	110.0	110.0	1.0	206.0	206.0
ENSMUSG00000093993	ENSMUST00000190282	26229	8	844	105.5	7.0	25399.0	3628.43	2.0	75.0	37.5	1.0	197.0	197.0
ENSMUSG00000093996	ENSMUST00000178192	5798	4	4132	1033.0	3.0	1672.0	557.33	1.0	63.0	63.0	1.0	140.0	140.0
ENSMUSG00000094001	ENSMUST00000164409	919	1	919	919.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094004	ENSMUST00000180198	10111	5	3841	768.2	4.0	6278.0	1569.5	3.0	256.0	85.33	1.0	2192.0	2192.0
ENSMUSG00000094010	ENSMUST00000164683	925	1	925	925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094011	ENSMUST00000164526	919	1	919	919.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094012	ENSMUST00000075421	554	1	554	554.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	194.0	194.0
ENSMUSG00000094018	ENSMUST00000238700	31170	4	1160	290.0	3.0	30016.0	10005.33	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094021	ENSMUST00000169215	8437	5	989	197.8	4.0	7456.0	1864.0	1.0	64.0	64.0	1.0	307.0	307.0
ENSMUSG00000094024	ENSMUST00000179848	4635	3	1260	420.0	2.0	3379.0	1689.5	2.0	132.0	66.0	1.0	852.0	852.0
ENSMUSG00000094025	ENSMUST00000170260	4855	5	1130	226.0	4.0	3733.0	933.25	1.0	99.0	99.0	2.0	555.0	277.5
ENSMUSG00000094027	ENSMUST00000225881	1356	2	832	416.0	1.0	526.0	526.0	2.0	211.0	105.5	1.0	166.0	166.0
ENSMUSG00000094030	ENSMUST00000177665	1501	1	1501	1501.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094035	ENSMUST00000238941	10023	5	1188	237.6	4.0	8843.0	2210.75	1.0	149.0	149.0	0.0	0.0	0.0
ENSMUSG00000094036	ENSMUST00000168154	4815	5	1103	220.6	4.0	3720.0	930.0	0.0	0.0	0.0	2.0	554.0	277.0
ENSMUSG00000094043	ENSMUST00000086950	4278	4	1852	463.0	3.0	2432.0	810.67	2.0	103.0	51.5	1.0	302.0	302.0
ENSMUSG00000094052	ENSMUST00000187418	2338	2	1221	610.5	1.0	1119.0	1119.0	2.0	402.0	201.0	1.0	136.0	136.0
ENSMUSG00000094053	ENSMUST00000178258	1980	3	523	174.33	2.0	1461.0	730.5	1.0	20.0	20.0	1.0	163.0	163.0
ENSMUSG00000094063	ENSMUST00000218325	5613	2	1160	580.0	1.0	4455.0	4455.0	2.0	79.0	39.5	1.0	134.0	134.0
ENSMUSG00000094065	ENSMUST00000098128	1135	4	874	218.5	3.0	267.0	89.0	1.0	76.0	76.0	1.0	394.0	394.0
ENSMUSG00000094066	ENSMUST00000180201	5597	4	3931	982.75	3.0	1672.0	557.33	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094076	ENSMUST00000188096	14306	4	4729	1182.25	3.0	9583.0	3194.33	1.0	96.0	96.0	1.0	3131.0	3131.0
ENSMUSG00000094080	ENSMUST00000214952	7744	2	3409	1704.5	1.0	4337.0	4337.0	2.0	237.0	118.5	1.0	2240.0	2240.0
ENSMUSG00000094080	ENSMUST00000216819	7744	3	2765	921.67	2.0	4983.0	2491.5	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094081	ENSMUST00000185348	5717	2	4607	2303.5	1.0	1112.0	1112.0	2.0	407.0	203.5	1.0	3517.0	3517.0
ENSMUSG00000094083	ENSMUST00000097422	62031	4	760	190.0	3.0	61277.0	20425.67	1.0	270.0	270.0	1.0	131.0	131.0
ENSMUSG00000094084	ENSMUST00000181541	6972	2	2324	1162.0	1.0	4650.0	4650.0	2.0	188.0	94.0	1.0	1039.0	1039.0
ENSMUSG00000094085	ENSMUST00000098737	967	1	967	967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094091	ENSMUST00000208510	4382	4	779	194.75	3.0	3609.0	1203.0	1.0	70.0	70.0	1.0	269.0	269.0
ENSMUSG00000094098	ENSMUST00000166499	17171	6	3983	663.83	5.0	13198.0	2639.6	1.0	96.0	96.0	1.0	1297.0	1297.0
ENSMUSG00000094098	ENSMUST00000232847	17171	5	6125	1225.0	4.0	11054.0	2763.5	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094103	ENSMUST00000177978	17578	5	3868	773.6	4.0	13718.0	3429.5	1.0	115.0	115.0	1.0	3126.0	3126.0
ENSMUSG00000094105	ENSMUST00000170057	4899	5	1172	234.4	4.0	3735.0	933.75	1.0	16.0	16.0	2.0	554.0	277.0
ENSMUSG00000094112	ENSMUST00000228780	15647	4	2057	514.25	3.0	13596.0	4532.0	2.0	311.0	155.5	1.0	1322.0	1322.0
ENSMUSG00000094113	ENSMUST00000075020	67359	5	607	121.4	4.0	66760.0	16690.0	1.0	23.0	23.0	1.0	53.0	53.0
ENSMUSG00000094116	ENSMUST00000178319	4045	6	1328	221.33	5.0	2727.0	545.4	1.0	118.0	118.0	1.0	123.0	123.0
ENSMUSG00000094119	ENSMUST00000214269	5497	3	2423	807.67	2.0	3078.0	1539.0	3.0	412.0	137.33	1.0	1040.0	1040.0
ENSMUSG00000094120	ENSMUST00000168997	694	1	694	694.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094125	ENSMUST00000179192	2494	1	2494	2494.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000094127	ENSMUST00000178024	1621	2	422	211.0	1.0	1201.0	1201.0	0.0	0.0	0.0	0.0	0.0	0.0
