Geneid	Gene_name	mca3gini	mtdtau_log	mtdroku_specificity_log	Total_utr_5_len	tss_dis	TF_motif_meanexon	TF_motif_cv_tss_3kb	TF_motif_totaltss_2kb_norm_GL	utr5_mirna_count	exon_avg_CS_median	R_codon_bias_median_trans	AT_transcript_pct	GC_intron_pct	AT_intron_pct	GC_tss_2kb_pct
ENSMUSG00000035916	Ptprq	0.8436	0.7554	0.0	180.0	225314.0	1.008403361	2.31060917	0.001719178	7.0	1.68	117.0	0.625705	0.372245795	0.627754205	0.3615
ENSMUSG00000045378	Pxt1	0.9685	0.7487	0.0	48.0	28516.0	0.049656226	2.0641773	0.086761488	188.0	0.38	20.0	0.513295	0.485355649	0.514644351	0.4695
ENSMUSG00000026304	Rab17	0.8246	0.7053	0.0	437.0	16554.0	0.201680672	2.576142762	0.04848222	523.0	0.63	10.0	0.490502	0.500721798	0.499278202	0.51075
ENSMUSG00000039717	Ralyl	0.9137	0.4439	0.0	1136.0	3031579.0	0.628724217	2.660172666	0.001295242	1124.0	2.39	318.0	0.631841	0.367916953	0.632083047	0.48225
ENSMUSG00000036733	Rbm42	0.5067	0.1628	0.0983	241.0	14465.0	0.324675325	1.736983875	0.051405881	112.0	1.9	16.0	0.488891	0.486393203	0.513606797	0.478
ENSMUSG00000042453	Reln	0.5156	0.7042	0.2239	295.0	479098.0	1.920550038	3.313454324	0.001284085	184.0	2.25	356.0	0.589331	0.408048155	0.591951845	0.55275
ENSMUSG00000057173	Rfx8	0.9601	0.8729	0.0	56.0	69515.0	0.247517189	1.849079341	0.009677188	52.0	0.93	65.0	0.515468	0.483991134	0.516008866	0.4855
ENSMUSG00000022431	Ribc2	0.9797	0.7386	0.0	190.0	113.0	0.170359053	3.661040984	0.145269729	177.0	0.58	19.0	0.508044	0.486089287	0.513910713	0.48975
ENSMUSG00000022832	Ropn1	0.9997	0.5249	0.0	102.0	77655.0	0.12605042	4.985155645	0.012941091	166.0	1.16	40.0	0.56283	0.435758397	0.564241603	0.4685
ENSMUSG00000036192	Rorb	0.89	0.8926	0.0	639.0	361214.0	1.94499618	2.356686138	0.003372224	650.0	2.74	132.0	0.60666	0.392098027	0.607901973	0.47025
ENSMUSG00000046215	Rprml	0.7792	0.5625	0.0	212.0	10679.0	0.125286478	2.904265752	0.162215628	234.0	0.37	9.0	0.359406			0.543
ENSMUSG00000051920	Rspo2	0.7494	0.8201	0.0	628.0	493849.0	0.567608862	2.477097448	0.004438994	1679.0	1.46	74.0	0.617138	0.381170802	0.618829198	0.48425
ENSMUSG00000001021	S100a3	0.6864	0.7044	0.0	160.0	24296.0	0.121466769	1.640121794	0.063857247	457.0	0.31	16.0	0.509708	0.487785064	0.512214936	0.49125
ENSMUSG00000045087	S1pr5	0.8682	0.813	0.0	286.0	9111.0	0.390374332	3.216355201	0.134285198	181.0	0.32	10.0	0.477043	0.48317942	0.51682058	0.5125
ENSMUSG00000057465	Saa2	0.9203	0.3984	0.0	81.0	8809.0	0.0710466	1.976699782	0.108118812	213.0	0.42	2.5	0.454834	0.550747863	0.449252137	0.50075
ENSMUSG00000085272	Sbk3	0.9036	0.0	0.0	45.0	6555.0	0.550038197	2.656258934	0.07504822	447.0	0.5	4.0	0.509295	0.468627451	0.531372549	0.5265
ENSMUSG00000022123	Scel	0.7621	0.8389	0.0	148.0	166541.0	0.449961803	2.267365927	0.004775933	237.0	0.78	87.0	0.591256	0.407574243	0.592425757	0.433
ENSMUSG00000064057	Scgb3a1	0.9635	0.7333	0.0	52.0	54347.0	0.290297937	2.760266586	0.77615894	712.0	-0.01	2.0	0.481113	0.511811024	0.488188976	0.489
ENSMUSG00000034533	Scn10a	0.8279	0.5852	0.0	362.0	140306.0	0.733384263	2.730582607	0.002922684	47.0	1.49	123.0	0.526665	0.469797627	0.530202373	0.46875
ENSMUSG00000057182	Scn3a	0.6633	0.8217	0.3081	279.0	203466.0	1.474407945	3.749318764	0.005599043	89.0	2.84	89.0	0.611633	0.385230372	0.614769628	0.41225
ENSMUSG00000046480	Scn4b	0.8717	0.8107	0.1799	648.0	20613.0	0.848739496	2.049108689	0.024367028	249.0	0.85	17.0	0.481026	0.506774313	0.493225687	0.5555
ENSMUSG00000071177	Serpina1d	0.9442	0.7441	0.0	68.0	78926.0	0.292589763	2.544538949	0.1391	160.0	0.26	5.0	0.511851	0.483904707	0.516095293	0.5045
ENSMUSG00000066364	Serpina3b	0.8609	0.5895	0.0	93.0	15272.0	0.258976318	2.022271201	0.043286296	73.0	0.1	4.0	0.558009	0.434493671	0.565506329	0.4775
ENSMUSG00000059956	Serpinb12	0.969	0.3438	0.0	136.0	73276.0	0.304048892	3.118970214	0.018910441	219.0	0.56	10.0	0.608784	0.387384806	0.612615194	0.39975
ENSMUSG00000067006	Serpinb5	0.9375	0.6089	0.0	91.0	64505.0	0.385026738	3.253298023	0.022230239	537.0	1.28	12.0	0.594021	0.407314834	0.592685166	0.4295
ENSMUSG00000052180	Serpinb6c	0.8732	0.6429	0.0	75.0	62300.0	0.199388846	2.899159921	0.021550226	358.0	0.31	14.0	0.571296	0.427233869	0.572766131	0.459
ENSMUSG00000020354	Sgcd	0.6179	0.7538	0.2143	162.0	768166.0	0.402597403	2.280352811	0.000656205	66.0	1.76	348.0	0.600526	0.39952048	0.60047952	0.3715
ENSMUSG00000039539	Sgcz	0.8284	0.5855	0.0	746.0	1667905.0	0.592055004	4.63049787	0.001168351	743.0	1.9	472.0	0.639473	0.360329841	0.639670159	0.43225
ENSMUSG00000052631	Sh2d6	0.8577	0.0	0.0	35.0	82149.0	0.191749427	3.457957431	0.074717637	488.0	0.28	7.0	0.472195	0.521947566	0.478052434	0.5165
ENSMUSG00000057719	Sh3rf2	0.9742	0.841	0.1565	152.0	54617.0	0.744843392	1.867488984	0.002364785	182.0	1.19	89.0	0.564391	0.432695954	0.567304046	0.47825
ENSMUSG00000020805	Slc13a5	0.8806	0.8159	0.0	95.0	51067.0	0.478227655	3.371642681	0.020671206	21.0	1.21	22.0	0.510883	0.484490676	0.515509324	0.53275
ENSMUSG00000025557	Slc15a1	0.9612	0.71	0.0	31.0	125918.0	0.595874714	1.701956888	0.009992768	25.0	1.42	43.0	0.547511	0.451318482	0.548681518	0.52
ENSMUSG00000038496	Slc19a3	0.7703	0.824	0.2147	214.0	37901.0	0.45683728	2.242285867	0.024723261	248.0	0.69	20.0	0.585127	0.41042175	0.58957825	0.436
ENSMUSG00000023829	Slc22a1	0.9192	0.7175	0.0	171.0	91698.0	0.282658518	2.094722685	0.02110769	97.0	0.81	26.0	0.513503	0.481038004	0.518961996	0.486
ENSMUSG00000029847	Slc23a4	0.7933	0.0	0.0	11.0	68242.0	0.235294118	2.537426022	0.009959737	607.0	1.31	45.0	0.533059	0.462030791	0.537969209	0.49775
ENSMUSG00000035472	Slc25a21	0.6939	0.6959	0.0	534.0	505706.0	0.504201681	2.970844954	0.001225146	619.0	1.74	369.0	0.601383	0.398450947	0.601549053	0.42475
ENSMUSG00000040441	Slc26a10	0.8749	0.7879	0.1677	0.0	15358.0	0.726508785	2.702340807	0.084974432	1.0	1.14	21.0	0.46877	0.509481216	0.490518784	0.53825
ENSMUSG00000036196	Slc26a8	0.8822	0.0	0.0	287.0	67278.0	0.442322383	3.704301259	0.022008964	299.0	0.69	50.0	0.533072	0.464489544	0.535510456	0.53825
ENSMUSG00000030382	Slc27a5	0.8628	0.9278	0.0	131.0	20345.0	0.15737204	2.674506064	0.0890063	58.0	0.49	9.0	0.536734	0.451451093	0.548548907	0.46625
ENSMUSG00000035699	Slc51a	0.9892	0.5286	0.0	358.0	56956.0	0.406417112	3.19686312	0.035134933	590.0	0.86	11.0	0.525194	0.474158766	0.525841234	0.5085
ENSMUSG00000023945	Slc5a7	0.7153	0.6096	0.0	511.0	308360.0	0.875477464	4.555834725	0.057415704	571.0	1.91	13.0	0.62527	0.366099186	0.633900814	0.44375
ENSMUSG00000050150	Slc9b1	0.9693	0.8375	0.0	533.0	40289.0	0.361344538	2.299799682	0.013073602	1002.0	0.54	37.0	0.596277	0.401169394	0.598830606	0.41
ENSMUSG00000036790	Slitrk2	0.8216	0.7624	0.0	283.0	345093.0	1.566080978	3.122746226	0.047693964	656.0	0.75	14.0	0.585128	0.477826794	0.522173206	0.4435
ENSMUSG00000022596	Slurp1	0.9379	0.409	0.0	37.0	6831.0	0.513368984	1.846134652	0.085798817	34.0	0.04	5.0	0.440947	0.551282051	0.448717949	0.5425
ENSMUSG00000013611	Snx31	0.9664	0.7545	0.0	61.0	58752.0	0.403361345	3.417442012	0.009784128	194.0	0.76	48.0	0.540506	0.45885486	0.54114514	0.4785
ENSMUSG00000020867	Spata20	0.998	0.8564	0.0	63.0	11150.0	0.314744079	2.020076874	0.088426931	34.0	1.48	12.0	0.457409	0.526191723	0.473808277	0.5425
ENSMUSG00000017767	Spata25	0.9972	0.7465	0.0	0.0	5843.0	0.055767762	1.692279893	0.22372723	191.0	0.29	2.0	0.462617	0.549278846	0.450721154	0.506
ENSMUSG00000024215	Spdef	0.9186	0.7765	0.0	429.0	73366.0	0.198624905	2.162419508	0.029240567	426.0	1.2	21.0	0.46117	0.530320953	0.469679047	0.52425
ENSMUSG00000074596	Spint3	0.9879	0.2557	0.0	165.0	10881.0	0.07486631	4.706502696	0.159851301	373.0	0.02	4.0	0.52085	0.474438903	0.525561097	0.4605
ENSMUSG00000056222	Spock1	0.8725	0.6817	0.0	142.0	1012557.0	0.332314744	3.047484883	0.000942257	324.0	1.79	443.0	0.538449	0.461372854	0.538627146	0.5495
ENSMUSG00000071112	Spx	0.4363	0.0	0.0	0.0	26220.0	0.300993125	2.865706728	0.115243999	152.0	0.87	10.0	0.561049	0.427196653	0.572803347	0.4675
ENSMUSG00000033498	Strc	0.6321	0.6778	0.0	79.0	23165.0	0.79526356	2.355021512	0.023934007	23.0	1.2	19.0	0.498693	0.465916034	0.534083966	0.48375
ENSMUSG00000053963	Stum	0.7504	0.0	0.0	139.0	152983.0	1.216195569	2.932461732	0.006930034	333.0	1.61	50.0	0.505589	0.488906338	0.511093662	0.53525
ENSMUSG00000060445	Sycp2	0.8654	0.8858	0.0	176.0	288711.0	0.684491979	2.747933773	0.018607558	271.0	0.88	23.0	0.646948	0.351947914	0.648052086	0.447
ENSMUSG00000044912	Syt16	0.9046	0.6298	0.0	191.0	33135.0	1.384262796	2.838710907	0.002104438	382.0	0.91	188.0	0.581607	0.417306348	0.582693652	0.49225
ENSMUSG00000030043	Tacr1	0.8246	0.7286	0.0	918.0	360852.0	0.875477464	2.370599512	0.002924644	1282.0	1.23	113.0	0.565697	0.432216718	0.567783282	0.53175
ENSMUSG00000029072	Tas1r3	0.3945	0.563	0.0867	29.0	15961.0	0.524828113	1.776236636	0.092773438	4.0	0.47	6.0	0.452259	0.548951049	0.451048951	0.50425
ENSMUSG00000026572	Tbx19	0.9384	0.3531	0.0	212.0	225246.0	0.356760886	4.722256763	0.015706806	345.0	1.79	29.0	0.534622	0.45747569	0.54252431	0.4565
ENSMUSG00000021187	Tc2n	0.7702	0.7732	0.217	170.0	313851.0	0.981665393	3.550909904	0.007580526	889.0	1.19	38.0	0.627441	0.375005532	0.624994468	0.45825
ENSMUSG00000091002	Tcerg1l	0.8117	0.5752	0.0	76.0	960115.0	0.544690604	3.716167368	0.00218801	13.0	1.08	150.0	0.542004	0.456931092	0.543068908	0.538
ENSMUSG00000038932	Tcfl5	0.9332	0.7957	0.0	120.0	44919.0	0.563789152	4.671875022	0.03334297	31.0	1.22	33.0	0.548644	0.437931779	0.562068221	0.54575
ENSMUSG00000052415	Tchh	0.5481	0.7985	0.1334	0.0	48631.0	0.975553858	2.286675623	0.117943399	0.0	0.64	8.0	0.474659	0.352432432	0.647567568	0.4185
ENSMUSG00000054003	Tdrd9	0.9057	0.9028	0.0	84.0	4581.0	0.66157372	2.112691696	0.005190294	88.0	1.49	135.0	0.536332	0.461383762	0.538616238	0.46
ENSMUSG00000042189	Tekt3	0.9859	0.5039	0.0	155.0	110461.0	0.145148969	2.142108719	0.011617435	212.0	1.49	35.0	0.557053	0.439311852	0.560688148	0.44275
ENSMUSG00000012211	Tex22	0.9942	0.7748	0.0	539.0	59994.0	0.14973262	2.301863164	0.061806326	1462.0	-0.12	14.0	0.51488	0.475799774	0.524200226	0.542
ENSMUSG00000021359	Tfap2a	0.7845	0.7715	0.1634	226.0	450365.0	0.449961803	3.400775443	0.024525789	786.0	2.74	69.0	0.509324	0.483354446	0.516645554	0.526
ENSMUSG00000047819	Tigd4	0.8463	0.6357	0.0	205.0	11039.0	1.315508021	1.753368571	0.321387283	117.0	0.47	5.5	0.600463			0.42975
ENSMUSG00000040413	Timd2	0.8444	0.5847	0.0	136.0	77798.0	0.227654698	2.861670127	0.017057109	448.0	-0.04	26.0	0.56908	0.430561094	0.569438906	0.4425
ENSMUSG00000040610	Tlx3	0.956	0.3879	0.0	131.0	40383.0	0.33842628	2.123031977	0.182458612	64.0	2.24	15.0	0.348485	0.62605364	0.37394636	0.59875
ENSMUSG00000027801	Tm4sf4	0.9517	0.6729	0.0	302.0	123377.0	0.341482047	1.601733199	0.020287198	204.0	0.95	10.0	0.587143	0.409335486	0.590664514	0.4605
ENSMUSG00000060332	Tmc2	0.8887	0.2924	0.0	323.0	15790.0	0.512605042	2.995651202	0.009862389	284.0	1.97	50.0	0.562468	0.434293416	0.565706584	0.49875
ENSMUSG00000050854	Tmem125	0.7466	0.5305	0.0	576.0	16486.0	0.346829641	1.725179956	0.135532449	545.0	0.21	7.0	0.444046	0.546536797	0.453463203	0.5575
ENSMUSG00000070498	Tmem132b	0.9188	0.688	0.0	244.0	56573.0	1.352941176	2.502696485	0.001787101	50.0	1.26	255.0	0.527666	0.471641779	0.528358221	0.58075
ENSMUSG00000079580	Tmem217	0.986	0.6517	0.0	379.0	2601.0	0.245225363	2.060401235	0.076669196	2454.0	0.11	28.0	0.533632	0.465175213	0.534824787	0.44675
ENSMUSG00000079278	Tmem233	0.9145	0.0	0.0	135.0	58736.0	0.632543927	2.398243925	0.008698388	167.0	0.74	47.0	0.536098	0.462237879	0.537762121	0.50325
ENSMUSG00000061531	Tmem236	0.9783	0.9348	0.0	68.0	100425.0	0.634071811	3.542462336	0.007794068	132.0	0.62	20.0	0.603253	0.395804802	0.604195198	0.398
ENSMUSG00000046748	Tmem45a2	0.7274	0.0	0.0	0.0	143311.0	0.634835752	2.265521027	0.010404859	270.0	0.15	13.0	0.604895	0.396261243	0.603738757	0.424
ENSMUSG00000028602	Tnfrsf8	0.7299	0.6178	0.0	81.0	68294.0	0.599694423	2.249858165	0.016032648	43.0	0.2	33.0	0.524237	0.471294911	0.528705089	0.47825
ENSMUSG00000017300	Tnnc2	0.9588	0.0	0.0	77.0	9839.0	0.194041253	1.869646294	0.249031758	177.0	2.24	6.0	0.459899	0.53907496	0.46092504	0.5265
ENSMUSG00000064140	Trim38	0.9737	0.8057	0.0	555.0	6247.0	0.300993125	2.283586653	0.015728362	414.0	0.28	17.0	0.571336	0.425192435	0.574807565	0.4245
ENSMUSG00000027748	Trpc4	0.77	0.7095	0.0	235.0	292226.0	0.56302521	1.983683606	0.00261058	786.0	2.71	119.0	0.599661	0.398705188	0.601294812	0.47775
ENSMUSG00000069581	Tspear	0.5329	0.0	0.0	245.0	64294.0	0.364400306	2.185814946	0.001763219	981.0	1.06	148.0	0.510132	0.488907992	0.511092008	0.5635
ENSMUSG00000007944	Ttc9b	0.9379	0.5548	0.0	13.0	62363.0	0.595874714	1.860525514	0.121759394	5.0	1.29	10.0	0.412879	0.553623188	0.446376812	0.54925
ENSMUSG00000026885	Ttll11	0.6866	0.7824	0.1791	0.0	421359.0	1.970970206	2.388115245	0.007093285	682.0	1.66	225.0	0.531311	0.467549998	0.532450002	0.5305
ENSMUSG00000079722	Ttll2	0.9687	0.6001	0.0	0.0	28051.0	0.290297937	1.703500757	0.419746277	0.0	-0.01	3.0	0.488962	0.558823529	0.441176471	0.475
ENSMUSG00000006143	Upk3bl	0.8785	0.0	0.0	0.0	15996.0	0.055767762	2.306715868	0.044946105	533.0	0.31	10.0	0.49639	0.5	0.5	0.483
ENSMUSG00000067215	Usp51	0.6485	0.475	0.0	201.0	224483.0	0.462948816	2.040180837	0.183452018	303.0	0.82	9.0	0.49152	0.590053763	0.409946237	0.4855
ENSMUSG00000079679	Vwde	0.8694	0.2296	0.0	103.0	155127.0	1.178762414	2.701623993	0.006829964	250.0	1.04	35.0	0.632021	0.36108247	0.63891753	0.413
ENSMUSG00000067704	Wfdc13	0.7793	0.5249	0.0	113.0	11019.0	0.158135982	2.490179702	0.166089965	142.0	0.01	5.0	0.531923	0.449541284	0.550458716	0.4675
ENSMUSG00000079243	Xirp1	0.8185	0.8023	0.0	171.0	39155.0	1.553857907	1.462108029	0.179177247	169.0	0.35	16.0	0.448801	0.522846442	0.477153558	0.53525
ENSMUSG00000042631	Xkr7	0.8676	0.5606	0.0	164.0	16424.0	0.456073338	2.637871359	0.018223615	103.0	1.31	40.0	0.492434	0.493612407	0.506387593	0.54575
ENSMUSG00000058147	Xlr3c	0.8338	0.5332	0.0	73.0	22322.0	0.41329259	2.949949638	0.13048286	135.0	0.18	6.0	0.547784	0.45689004	0.54310996	0.50075
ENSMUSG00000036699	Zcchc12	0.7301	0.6002	0.0	467.0	83794.0	0.318563789	3.684524643	0.226600985	1420.0	0.22	8.0	0.502002	0.519699812	0.480300188	0.49625
ENSMUSG00000055560	Zfp459	0.455	0.7049	0.1181	82.0	21675.0	0.459129106	2.127408946	0.029851696	48.0	0.27	13.0	0.584087	0.418148028	0.581851972	0.45925
ENSMUSG00000051499	Zfp786	0.5665	0.5915	0.0886	455.0	17437.0	0.518716578	2.227443366	0.02861329	70.0	0.45	14.0	0.54663	0.424563072	0.575436928	0.448
ENSMUSG00000098022	Zfp82	0.3394	0.5984	0.0673	476.0	21520.0	0.435446906	1.923716816	0.12582271	2192.0	0.43	17.0	0.53884	0.457059184	0.542940816	0.4565
ENSMUSG00000093910	Zfp853	0.6032	0.0	0.0	310.0	23601.0	0.928189458	2.334104098	0.066342796	715.0	0.41	20.0	0.435925	0.547929337	0.452070663	0.576
ENSMUSG00000096910	Zfp955b	0.392	0.6017	0.0597	106.0	24868.0	0.81512605	2.268253376	0.04921182	178.0	0.26	19.0	0.591705	0.404282116	0.595717884	0.4325
ENSMUSG00000092335	Zfp977	0.8356	0.0	0.0	109.0	13959.0	0.141329259	3.489145886	0.052639825	404.0	0.25	5.0	0.60564	0.394268078	0.605731922	0.44325
ENSMUSG00000056300	Zfp981	0.9173	0.0	0.0	268.0	53004.0	0.300229183	2.179911178	0.014799154	907.0	0.18	42.0	0.583579	0.421813097	0.578186903	0.4265
ENSMUSG00000039174	1700003H04Rik	0.9999	0.1386	0.0	152.0	155051.0	0.412528648	3.22536415	0.083262601	396.0	-0.12	9.0	0.608367	0.390632911	0.609367089	0.38
ENSMUSG00000079666	1700015F17Rik	0.9979	0.3765	0.0	131.0	98946.0	0.120702827	1.901949968	0.011641415	359.0	0.3	23.0	0.60198	0.39724678	0.60275322	0.4305
ENSMUSG00000053783	1700016K19Rik	0.9454	0.8555	0.2632	151.0	62173.0	0.131398014	2.097999117	0.112599071	123.0	0.17	6.0	0.504647	0.469857508	0.530142492	0.48425
ENSMUSG00000026931	1700019N19Rik	0.9994	0.7506	0.0	64.0	34743.0	0.147440794	1.883707316	0.054965358	338.0	0.31	9.0	0.518074	0.474704123	0.525295877	0.4915
ENSMUSG00000046408	1700067K01Rik	0.924	0.0	0.0	76.0	4001.0	0.162719633	1.358297696	0.234862385	659.0	0.92	10.0	0.466504	0.48281092	0.51718908	0.5355
ENSMUSG00000089997	1810020O05Rik	0.8608	0.6398	0.0	132.0	50654.0	0.396485867	2.436736766	0.006714679	118.0	0.14	42.0	0.544388	0.452137557	0.547862443	0.503
ENSMUSG00000013653	1810065E05Rik	0.943	0.3258	0.0	99.0	42068.0	0.100840336	2.049337508	0.135096643	156.0	-0.05	7.0	0.530525	0.466900702	0.533099298	0.48125
ENSMUSG00000037145	2210407C18Rik	0.9821	0.6065	0.0	214.0	20962.0	0.121466769	3.092157633	0.045979931	252.0	-0.1	5.0	0.541413	0.459848705	0.540151295	0.4675
ENSMUSG00000071398	2410004P03Rik	0.6718	0.8713	0.0	284.0	11609.0	0.705118411	2.641203893	0.050891795	620.0	0.42	11.0	0.496373	0.483909895	0.516090105	0.5205
ENSMUSG00000079388	2610042L04Rik	0.8599	0.0	0.0	210.0	62763.0	0.295645531	3.626363969	0.031715763	251.0	0.29	11.0	0.571264	0.431152993	0.568847007	0.507
ENSMUSG00000071540	3425401B19Rik	0.723	0.8577	0.0	663.0	85866.0	0.585943468	2.238680684	0.021640222	266.0	0.22	38.0	0.503709	0.484447033	0.515552967	0.49425
ENSMUSG00000075217	4833423E24Rik	0.9767	0.5552	0.0	259.0	75385.0	0.426279603	3.913639186	0.018147437	230.0	0.94	17.0	0.62386	0.372689164	0.627310836	0.4205
ENSMUSG00000025783	4930412O13Rik	0.9546	0.6281	0.0	854.0	2651.0	0.320855615	2.164131745	0.215275178		0.28	9.0	0.42809	0.548213082	0.451786918	0.5415
ENSMUSG00000087279	4930544D05Rik	0.9989	0.7412	0.0	92.0	52967.0	0.169595111	1.784636535	0.84548105	290.0	0.42	3.5	0.427043	0.52014652	0.47985348	0.547
ENSMUSG00000086727	4931428L18Rik	0.9815	0.2308	0.0	703.0	46217.0	0.215431627	2.106445882	0.003892747		0.31	136.0	0.595793	0.403621346	0.596378654	0.41925
ENSMUSG00000040412	5330417C22Rik	0.8963	0.7722	0.1472	89.0	91338.0	0.935828877	2.155126925	0.008596804	195.0	1.62	78.0	0.545193	0.451891157	0.548108843	0.4615
ENSMUSG00000073158	9030624G23Rik	0.5516	0.5937	0.1364	279.0	2679609.0	0.393430099	3.924754307	0.013673537	191.0	0.38	48.0	0.554482	0.442567568	0.557432432	0.52675
ENSMUSG00000054598	9130230L23Rik	0.7801	0.7521	0.0	619.0	69358.0	0.249045073	4.793882946	0.050797726		0.11	15.0	0.544076	0.452093398	0.547906602	0.46325
ENSMUSG00000038768	9130409I23Rik	0.8875	0.4701	0.0	83.0	33667.0	0.352177235	2.61615374	0.085135708	191.0	0.38	11.0	0.575231	0.428514536	0.571485464	0.45125
ENSMUSG00000079602	9230102O04Rik	0.9109	0.3856	0.0	0.0	8289.0	0.143621085	3.66527173	0.063374865		0.16	13.0	0.501385	0.491584244	0.508415756	0.4975
ENSMUSG00000037953	A4gnt	0.9806	0.3594	0.0	180.0	36703.0	0.575248281	2.695871255	0.03861356	252.0	0.24	8.0	0.562741	0.426642284	0.573357716	0.43575
ENSMUSG00000090863	A530084C06Rik	0.7094	0.0	0.0	66.0	3200.0	0.932773109	1.868443089	0.369884411		0.03	18.0	0.425938			0.57875
ENSMUSG00000095493	A630023A22Rik	0.9634	0.5697	0.0	258.0	16713.0	0.22841864	2.089761248	0.006321627	351.0	-0.02	57.0	0.510646	0.489610467	0.510389533	0.49325
ENSMUSG00000096094	A630095N17Rik	0.9615	0.5883	0.0	17.0	12796.0	0.048128342	2.019202836	0.034978033	139.0	0.19	14.0	0.529362	0.470170455	0.529829545	0.47375
ENSMUSG00000058618	AY761184	0.9988	0.1863	0.0	44.0	37849.0	0.064935065	3.278898411	0.141843972	116.0	-0.14	6.0	0.570541	0.371794872	0.628205128	0.40025
ENSMUSG00000057228	Aadat	0.9906	0.6958	0.0	282.0	2733.0	0.361344538	2.87952495	0.0110197	106.0	1.05	20.0	0.60006	0.397548578	0.602451422	0.4645
ENSMUSG00000035435	Abca17	0.862	0.6886	0.0	97.0	99620.0	0.58670741	2.154006721	0.007617665	82.0	0.56	69.0	0.555808	0.441856754	0.558143246	0.513
ENSMUSG00000030834	Abcc6	0.787	0.9263	0.4294	22.0	106088.0	0.56302521	2.768358384	0.008938506	2.0	0.87	66.0	0.492387	0.499213467	0.500786533	0.49725
ENSMUSG00000040505	Abcg5	0.959	0.0	0.0	139.0	6710.0	0.371275783	1.846051532	0.047499899	231.0	1.03	30.0	0.525385	0.470950194	0.529049806	0.5075
ENSMUSG00000024254	Abcg8	0.9773	0.8775	0.0	243.0	49806.0	0.351413293	3.369031869	0.060565276	465.0	1.0	26.0	0.504733	0.490372023	0.509627977	0.487
ENSMUSG00000079355	Ackr4	0.6902	0.0	0.0	793.0	63557.0	0.989304813	2.275791383	0.044672943	961.0	0.3	29.0	0.547697	0.450164791	0.549835209	0.45875
ENSMUSG00000014725	Adam28	0.911	0.5638	0.0	153.0	73747.0	0.579831933	1.803441377	0.009615192	489.0	0.82	24.0	0.61149	0.384368789	0.615631211	0.40175
ENSMUSG00000031553	Adam3	0.9935	0.5784	0.0	97.0	51097.0	0.393430099	2.910386285	0.014826544	194.0	0.07	41.0	0.583141	0.414514547	0.585485453	0.40325
ENSMUSG00000052551	Adarb2	0.902	0.6269	0.0	309.0	1554135.0	0.650114591	2.061477419	0.000615019	395.0	1.17	350.0	0.588571	0.410657202	0.589342798	0.454
ENSMUSG00000022376	Adcy8	0.8865	0.8415	0.2717	1192.0	104603.0	5.780748663	3.285552085	0.019936594	2284.0	2.77	137.0	0.593105	0.403665058	0.596334942	0.569
ENSMUSG00000067642	Adgrf3	0.8277	0.0	0.0	18.0	50475.0	0.452253629	2.556829835	0.06019686	25.0	0.41	13.0	0.489993	0.499184162	0.500815838	0.489
ENSMUSG00000037797	Adh4	0.9556	0.4729	0.0	38.0	73720.0	0.272727273	2.763140168	0.031560491	29.0	0.89	13.0	0.581959	0.413092871	0.586907129	0.42
ENSMUSG00000053054	Adh6a	0.9972	0.572	0.0	60.0	52295.0	0.244461421	2.369147666	0.023081232	32.0	0.42	18.0	0.581657	0.412830143	0.587169857	0.4525
ENSMUSG00000058022	Adtrp	0.7982	0.6686	0.0	42.0	241273.0	0.488922842	3.356698065	0.00820469	363.0	0.29	81.0	0.560344	0.439835899	0.560164101	0.4665
ENSMUSG00000000731	Aire	0.8344	0.0	0.0	88.0	1324.0	0.761650115	2.447612587	0.084627272	932.0	0.52	21.0	0.479762	0.50310676	0.49689324	0.53875
ENSMUSG00000019102	Aldh3a1	0.9427	0.6382	0.0	168.0	33565.0	0.320855615	1.88772465	0.042440318	224.0	1.01	14.0	0.478523	0.519430693	0.480569307	0.49625
ENSMUSG00000075296	Aldh3b2	0.8927	0.7295	0.0	249.0	13683.0	0.297937357	1.537650464	0.092381974	334.0	0.8	9.0	0.476446	0.513863731	0.486136269	0.507
ENSMUSG00000037263	Aldh3b3	0.8529	0.0	0.0	232.0	23459.0	0.655462185	3.061474102	0.040118871	148.0	0.62	21.0	0.483245	0.514431063	0.485568937	0.4985
ENSMUSG00000063129	Aldoart2	0.9967	0.5774	0.0	54.0	72591.0	0.268907563	2.4611579	0.21217601	112.0	1.07	2.0	0.468034			0.47975
ENSMUSG00000028307	Aldob	0.9536	0.8058	0.0	125.0	28371.0	0.278838808	3.11216223	0.020585848	148.0	1.88	10.0	0.574159	0.415915395	0.584084605	0.42425
ENSMUSG00000038763	Alpk3	0.6344	0.8056	0.0	31.0	63919.0	0.90145149	1.789049016	0.009767984	26.0	1.42	54.0	0.502614	0.486192489	0.513807511	0.498
ENSMUSG00000015890	Amdhd1	0.6374	0.7869	0.0	64.0	51266.0	0.461420932	2.342636565	0.058333832	89.0	1.66	19.0	0.554324	0.437548161	0.562451839	0.46625
ENSMUSG00000070385	Ampd1	0.7282	0.7457	0.0	83.0	15729.0	0.312452254	1.809596605	0.016065038	151.0	2.19	28.0	0.552729	0.444211427	0.555788573	0.4145
