ts_id	Geneid	length	Total_num_exons	Total_exons_len	avg_exon_length	Total_num_introns	Total_introns_len	avg_intron_length	Total_num_utr_5	Total_utr_5_len	avg_utr_5_length	Total_num_utr_3	Total_utr_3_len	avg_utr_3_length
ENST00000620492	ENSG00000232258	20340	4	949	237.25	3	19397	6465.67	0	0	0	1	274	274
ENST00000416044	ENSG00000232263	371	1	371	371	0	0	0	1	25	25	1	38	38
ENST00000504481	ENSG00000232264	1594	1	1594	1594	0	0	0	0	0	0	0	0	0
ENST00000450052	ENSG00000232268	1265	3	1053	351	2	216	108	0	0	0	0	0	0
ENST00000642057	ENSG00000232382	9725	2	3468	1734	1	6259	6259	2	120	60	1	2422	2422
ENST00000608034	ENSG00000232388	1710	2	672	336	1	1040	1040	1	33	33	1	417	417
ENST00000429667	ENSG00000232399	1594	1	1594	1594	0	0	0	0	0	0	0	0	0
ENST00000376189	ENSG00000232423	9110	4	1724	431	3	6310	2103.335	2	88	44	1	204	204
ENST00000415464	ENSG00000232423	6946	4	1724	431	3	6310	2103.335	2	88	44	1	204	204
ENST00000436881	ENSG00000232434	4388	1	4388	4388	0	0	0	0	0	0	1	1457	1457
ENST00000603385	ENSG00000232593	76768	4	4347	1086.75	3	72427	24142.33	0	0	0	0	0	0
ENST00000435145	ENSG00000232629	7436	5	2031	406.2	4	5413	1353.25	1	63	63	1	1137	1137
ENST00000448387	ENSG00000232653	13856	19	5348	281.47	18	8544	474.67	1	99	99	1	3333	3333
ENST00000449264	ENSG00000232810	2773	4	1682	420.5	3	1097	365.67	1	178	178	1	800	800
ENST00000432901	ENSG00000232838	5308	2	1153	576.5	1	4157	4157	1	94	94	1	813	813
ENST00000582343	ENSG00000232859	2825	1	2825	2825	0	0	0	0	0	0	0	0	0
ENST00000400079	ENSG00000232948	7356	2	242	121	1	7116	7116	0	0	0	0	0	0
ENST00000427999	ENSG00000233024	18746	10	1557	155.7	9	17207	1911.89	3	414	138	1	27	27
ENST00000560745	ENSG00000233041	2741	2	573	286.5	1	2170	2170	0	0	0	0	0	0
ENST00000437818	ENSG00000233050	7360	2	242	121	1	7120	7120	0	0	0	0	0	0
ENST00000447535	ENSG00000233056	8845	2	2792	1396	1	6055	6055	2	588	294	1	1722	1722
ENST00000623617	ENSG00000233087	3678	1	3678	3678	0	0	0	1	449	449	1	2465	2465
ENST00000477144	ENSG00000233101	6360	4	747	186.75	3	5619	1873	0	0	0	0	0	0
ENST00000457736	ENSG00000233136	1594	1	1594	1594	0	0	0	0	0	0	0	0	0
ENST00000445101	ENSG00000233198	2140	3	1572	524	2	572	286	2	546	273	1	555	555
ENST00000452313	ENSG00000233232	14177	7	1413	201.86	6	12776	2129.33	1	110	110	1	53	53
ENST00000419349	ENSG00000233276	1136	1	1136	1136	0	0	0	1	35	35	1	805	805
ENST00000641450	ENSG00000233412	3080	2	1231	615.5	1	1851	1851	2	156	78	1	134	134
ENST00000422652	ENSG00000233436	8265	3	3047	1015.67	2	5222	2611	2	291	145.5	1	617	617
ENST00000444469	ENSG00000233493	5050	2	697	348.5	1	4355	4355	1	34	34	2	133	66.5
ENST00000612363	ENSG00000233608	62451	2	1344	672	1	61109	61109	1	132	132	2	730	365
ENST00000580256	ENSG00000233670	15619	2	3459	1729.5	1	12162	12162	2	283	141.5	1	2763	2763
ENST00000413199	ENSG00000233701	2792	1	2792	2792	0	0	0	1	273	273	1	1731	1731
ENST00000425953	ENSG00000233757	8070	5	1855	371	4	6223	1555.75	1	282	282	0	0	0
ENST00000623787	ENSG00000233802	9001	7	1658	236.86	6	7355	1225.83	2	116	58	1	179	179
ENST00000466036	ENSG00000233803	2776	4	1917	479.25	3	865	288.33	0	0	0	0	0	0
ENST00000610660	ENSG00000233816	1540	1	1540	1540	0	0	0	1	953	953	1	15	15
ENST00000606613	ENSG00000233822	17110	3	4140	1380	2	12974	6487	1	62	62	1	3576	3576
ENST00000439682	ENSG00000233917	31408	11	2154	195.82	10	29274	2927.4	1	490	490	1	20	20
ENST00000449223	ENSG00000233927	1790	3	1526	508.67	2	268	134	0	0	0	0	0	0
ENST00000644354	ENSG00000233932	25590	3	3146	1048.67	2	22448	11224	3	736	245.33	1	2165	2165
ENST00000483273	ENSG00000233954	2181	1	2181	2181	0	0	0	1	1700	1700	1	206	206
ENST00000374968	ENSG00000234068	3826	5	546	109.2	4	3288	822	2	96	48	1	112	112
ENST00000454678	ENSG00000234127	28953	10	3528	352.8	9	25443	2827	4	481	120.25	1	1422	1422
ENST00000505035	ENSG00000234186	2241	1	2241	2241	0	0	0	1	70	70	1	1707	1707
ENST00000455783	ENSG00000234224	2148	1	2148	2148	0	0	0	1	65	65	1	941	941
ENST00000434815	ENSG00000234278	3023	3	1850	616.67	2	1177	588.5	2	235	117.5	1	949	949
ENST00000444149	ENSG00000234284	11262	5	3257	651.4	4	8013	2003.25	2	138	69	1	1425	1425
ENST00000599962	ENSG00000234289	468	1	468	468	0	0	0	1	58	58	1	30	30
ENST00000439765	ENSG00000234409	2641	9	1485	165	8	1172	146.5	1	70	70	1	199	199
ENST00000382707	ENSG00000234414	14449	12	1933	161.08	11	12538	1139.82	2	154	77	1	279	279
ENST00000432196	ENSG00000234438	3204	1	3204	3204	0	0	0	1	71	71	1	1757	1757
ENST00000423484	ENSG00000234444	42675	4	8965	2241.25	3	33716	11238.67	1	191	191	1	7488	7488
ENST00000413422	ENSG00000234465	3328	3	2590	863.33	2	742	371	0	0	0	0	0	0
ENST00000445307	ENSG00000234469	996	1	996	996	0	0	0	0	0	0	1	351	351
ENST00000521850	ENSG00000234511	13783	3	2116	705.33	2	11671	5835.5	0	0	0	0	0	0
ENST00000438306	ENSG00000234545	29602	12	2446	203.83	11	27178	2470.73	3	234	78	1	1490	1490
ENST00000641224	ENSG00000234560	3838	2	1111	555.5	1	2729	2729	2	99	49.5	1	77	77
ENST00000513312	ENSG00000234602	7753	7	2144	306.29	6	5621	936.83	1	178	178	1	803	803
ENST00000612905	ENSG00000234616	12509	2	9099	4549.5	1	3412	3412	2	500	250	1	6893	6893
ENST00000673243	ENSG00000234719	49381	10	1505	150.5	9	47894	5321.56	6	613	102.17	1	115	115
ENST00000412585	ENSG00000234745	3306	8	1544	193	7	1776	253.71	1	22	22	2	428	214
ENST00000632252	ENSG00000234776	761	1	761	761	0	0	0	0	0	0	0	0	0
ENST00000511993	ENSG00000234828	385898	17	2155	126.76	16	383775	23985.94	4	382	95.5	11	1378	125.27
ENST00000413767	ENSG00000234829	981	1	981	981	0	0	0	1	50	50	1	362	362
ENST00000403734	ENSG00000234857	37111	24	4025	167.71	23	33132	1440.52	1	229	229	11	1543	140.27
ENST00000585786	ENSG00000234906	1048	2	882	441	1	168	168	1	194	194	1	469	469
ENST00000621082	ENSG00000234965	5533	4	1827	456.75	3	3712	1237.33	1	408	408	1	223	223
ENST00000674559	ENSG00000235007	120569	7	2768	395.43	6	117813	19635.5	1	145	145	5	2376	475.2
ENST00000425202	ENSG00000235034	9863	5	766	153.2	4	9105	2276.25	0	0	0	1	165	165
ENST00000537107	ENSG00000235098	2858	4	2028	507	3	836	278.67	1	145	145	1	681	681
ENST00000603928	ENSG00000235106	6108	3	5685	1895	2	427	213.5	3	845	281.67	1	4586	4586
ENST00000414429	ENSG00000235109	31533	8	3559	444.88	7	27988	3998.29	6	910	151.67	1	1427	1427
ENST00000441223	ENSG00000235118	6880	3	1226	408.67	2	5658	2829	2	108	54	1	572	572
ENST00000612117	ENSG00000235162	40883	5	1334	266.8	4	39557	9889.25	1	257	257	2	919	459.5
ENST00000444870	ENSG00000235169	3197	4	551	137.75	3	2652	884	3	252	84	1	62	62
ENST00000347708	ENSG00000235173	3079	6	2540	423.33	5	549	109.8	1	63	63	1	1300	1300
ENST00000452015	ENSG00000235194	7209	5	4780	956	4	2437	609.25	1	284	284	4	3656	914
ENST00000450979	ENSG00000235268	2340	1	2340	2340	0	0	0	1	301	301	1	519	519
ENST00000444122	ENSG00000235272	1992	1	1992	1992	0	0	0	1	1118	1118	1	518	518
ENST00000441178	ENSG00000235376	2131	1	2131	2131	0	0	0	1	111	111	1	1334	1334
ENST00000443779	ENSG00000235387	2198	2	1607	803.5	1	593	593	2	384	192	1	996	996
ENST00000451672	ENSG00000235453	16294	2	2384	1192	1	13912	13912	1	107	107	1	2169	2169
ENST00000329021	ENSG00000235568	51998	6	5619	936.5	5	46389	9277.8	1	47	47	1	4755	4755
ENST00000422806	ENSG00000235608	3512	2	1349	674.5	1	2165	2165	0	0	0	0	0	0
ENST00000434824	ENSG00000235631	1256	1	1256	1256	0	0	0	1	173	173	1	166	166
ENST00000438525	ENSG00000235699	642	2	453	226.5	1	191	191	1	22	22	1	104	104
ENST00000421388	ENSG00000235711	15519	2	5508	2754	1	10013	10013	2	553	276.5	1	3348	3348
ENST00000619721	ENSG00000235718	7765	15	3964	264.27	14	3829	273.5	1	193	193	3	2020	673.33
ENST00000423313	ENSG00000235750	35792	4	4552	1138	3	31246	10415.33	4	524	131	1	3729	3729
ENST00000515574	ENSG00000235780	1594	1	1594	1594	0	0	0	0	0	0	0	0	0
ENST00000451237	ENSG00000235863	1704	1	1704	1704	0	0	0	1	298	298	1	270	270
ENST00000431011	ENSG00000235942	1129	2	642	321	1	489	489	2	179	89.5	1	221	221
ENST00000421798	ENSG00000235961	2567	2	2240	1120	1	329	329	2	283	141.5	1	758	758
ENST00000445202	ENSG00000236027	3475	3	1323	441	2	2156	1078	1	26	26	1	999	999
ENST00000641380	ENSG00000236032	9137	2	7325	3662.5	1	1814	1814	2	96	48	1	6297	6297
ENST00000431845	ENSG00000236104	3328	2	2662	1331	1	668	668	2	163	81.5	1	595	595
ENST00000526929	ENSG00000236125	1594	1	1594	1594	0	0	0	0	0	0	0	0	0
ENST00000441330	ENSG00000236126	3324	3	1301	433.67	2	2027	1013.5	1	260	260	2	174	87
ENST00000520413	ENSG00000236279	5833	3	2193	731	2	3644	1822	0	0	0	0	0	0
ENST00000525350	ENSG00000236287	44146	5	3682	736.4	4	40472	10118	0	0	0	0	0	0
ENST00000445873	ENSG00000236311	41807	3	1865	621.67	2	39946	19973	0	0	0	0	0	0
ENST00000674182	ENSG00000236320	16836	6	7175	1195.83	5	9671	1934.2	3	179	59.67	1	4255	4255
ENST00000419275	ENSG00000236334	756	1	756	756	0	0	0	1	51	51	1	211	211
ENST00000639028	ENSG00000236362	16942	5	590	118	4	16360	4090	2	129	64.5	1	105	105
ENST00000433030	ENSG00000236371	3286	3	1263	421	2	2027	1013.5	1	232	232	2	164	82
ENST00000433702	ENSG00000236383	7596	5	971	194.2	4	6633	1658.25	2	276	138	3	281	93.67
ENST00000412102	ENSG00000236384	4257	6	2039	339.83	5	2228	445.6	0	0	0	0	0	0
ENST00000588001	ENSG00000236396	1018	1	1018	1018	0	0	0	0	0	0	0	0	0
ENST00000446620	ENSG00000236398	1018	1	1018	1018	0	0	0	0	0	0	0	0	0
ENST00000489397	ENSG00000236424	2758	4	1899	474.75	3	865	288.33	0	0	0	0	0	0
ENST00000635918	ENSG00000236444	7267	4	2735	683.75	3	4538	1512.67	4	967	241.75	1	1304	1304
ENST00000371311	ENSG00000236446	3328	3	1331	443.67	2	2001	1000.5	1	260	260	2	171	85.5
ENST00000430816	ENSG00000236543	5712	6	1550	258.33	5	4172	834.4	1	58	58	1	942	942
ENST00000457543	ENSG00000236609	8682	3	3867	1289	2	4819	2409.5	1	566	566	1	1320	1320
ENST00000421715	ENSG00000236637	979	1	979	979	0	0	0	1	141	141	1	269	269
ENST00000420470	ENSG00000236699	128296	14	5471	390.79	13	122851	9450.08	1	147	147	1	2978	2978
ENST00000361446	ENSG00000236737	118	1	118	118	0	0	0	0	0	0	1	95	95
ENST00000314099	ENSG00000236761	2578	1	2578	2578	0	0	0	0	0	0	1	244	244
ENST00000448923	ENSG00000236782	2307	3	1471	490.33	2	840	420	1	161	161	2	1118	559
ENST00000545770	ENSG00000236980	14226	4	708	177	3	13524	4508	1	88	88	1	3	3
ENST00000375024	ENSG00000236981	937	1	937	937	0	0	0	0	0	0	0	0	0
ENST00000527080	ENSG00000237038	1594	1	1594	1594	0	0	0	0	0	0	0	0	0
ENST00000434551	ENSG00000237110	1048	1	1048	1048	0	0	0	0	0	0	0	0	0
ENST00000438731	ENSG00000237136	52653	6	910	151.67	5	51753	10350.6	1	59	59	1	238	238
ENST00000449549	ENSG00000237172	2896	2	2704	1352	1	194	194	2	322	161	1	1174	1174
ENST00000458198	ENSG00000237190	9818	3	1231	410.33	2	8591	4295.5	1	28	28	1	851	851
ENST00000329753	ENSG00000237247	2435	2	780	390	1	1657	1657	1	35	35	1	118	118
ENST00000437534	ENSG00000237289	5381	9	2405	267.22	8	2992	374	1	193	193	3	1310	436.67
ENST00000453464	ENSG00000237330	3341	2	1902	951	1	1441	1441	2	302	151	1	851	851
ENST00000457514	ENSG00000237353	6758	3	1989	663	2	4773	2386.5	1	45	45	1	1646	1646
ENST00000611641	ENSG00000237378	1437	1	1437	1437	0	0	0	1	61	61	1	987	987
ENST00000446524	ENSG00000237388	931	1	931	931	0	0	0	0	0	0	0	0	0
ENST00000617714	ENSG00000237412	5330	13	2246	172.77	12	3108	259	1	212	212	1	211	211
ENST00000427401	ENSG00000237440	27791	4	8356	2089	3	19441	6480.33	1	142	142	1	6601	6601
ENST00000497454	ENSG00000237441	7290	18	2914	161.89	17	4410	259.41	2	116	58	1	449	449
ENST00000457052	ENSG00000237452	31104	15	2583	172.2	14	28549	2039.21	1	229	229	1	424	424
ENST00000456581	ENSG00000237489	44445	6	2849	474.83	5	41606	8321.2	1	46	46	5	2680	536
ENST00000558583	ENSG00000237515	338820	5	6754	1350.8	4	332074	83018.5	1	468	468	1	5008	5008
ENST00000641946	ENSG00000237521	5283	2	1717	858.5	1	3568	3568	1	146	146	1	563	563
ENST00000636457	ENSG00000237524	3201	7	818	116.86	6	2395	399.17	1	24	24	1	192	192
ENST00000374940	ENSG00000237541	5809	5	1463	292.6	4	4354	1088.5	1	54	54	2	639	319.5
ENST00000428849	ENSG00000237649	18075	11	2402	218.36	10	15693	1569.3	1	164	164	1	207	207
ENST00000432605	ENSG00000237651	2642	5	1102	220.4	4	1548	387	2	234	117	1	302	302
ENST00000420398	ENSG00000237671	7329	5	532	106.4	4	6805	1701.25	2	84	42	1	92	92
ENST00000522154	ENSG00000237693	2148	2	1661	830.5	1	489	489	2	1115	557.5	0	0	0
ENST00000437300	ENSG00000237700	5370	4	1522	380.5	3	3854	1284.67	2	75	37.5	1	21	21
ENST00000370083	ENSG00000237763	8796	11	1796	163.27	10	7020	702	2	217	108.5	1	35	35
ENST00000422728	ENSG00000237765	8622	2	4289	2144.5	1	4335	4335	2	819	409.5	1	1497	1497
ENST00000439466	ENSG00000237957	3324	3	1301	433.67	2	2027	1013.5	1	260	260	2	174	87
ENST00000641730	ENSG00000237988	7316	2	5367	2683.5	1	1951	1951	0	0	0	0	0	0
ENST00000440215	ENSG00000238074	2582	6	951	158.5	5	1641	328.2	0	0	0	0	0	0
ENST00000576629	ENSG00000238083	44141	15	5684	378.93	14	38485	2748.93	2	497	248.5	1	72	72
ENST00000423387	ENSG00000238205	710	1	710	710	0	0	0	1	139	139	1	161	161
ENST00000427686	ENSG00000238210	1524	3	635	211.67	2	893	446.5	3	328	109.33	1	128	128
ENST00000418388	ENSG00000238227	4288	2	2829	1414.5	1	1461	1461	2	517	258.5	1	1893	1893
ENST00000360358	ENSG00000238243	946	1	946	946	0	0	0	0	0	0	0	0	0
ENST00000374971	ENSG00000238269	3881	5	545	109	4	3344	836	2	95	47.5	1	112	112
ENST00000379757	ENSG00000239264	29273	10	2948	294.8	9	26343	2927	1	13	13	1	1628	1628
ENST00000407689	ENSG00000239282	4390	9	1510	167.78	8	2896	362	1	9	9	1	504	504
ENST00000472030	ENSG00000239305	11301	2	4562	2281	1	6741	6741	0	0	0	0	0	0
ENST00000310137	ENSG00000239306	13306	3	5370	1790	2	7940	3970	1	92	92	1	3267	3267
ENST00000471323	ENSG00000239382	5092	3	3329	1109.67	2	1767	883.5	0	0	0	0	0	0
ENST00000487349	ENSG00000239388	24345	11	3198	290.73	10	21167	2116.7	2	126	63	2	1301	650.5
ENST00000289272	ENSG00000239389	130225	4	5412	1353	3	124819	41606.33	1	146	146	1	2411	2411
ENST00000419891	ENSG00000239395	11953	3	456	152	2	11501	5750.5	0	0	0	2	314	157
ENST00000284669	ENSG00000239474	16558	6	2466	411	5	14102	2820.4	1	78	78	1	563	563
ENST00000340750	ENSG00000239590	943	1	943	943	0	0	0	0	0	0	0	0	0
ENST00000294947	ENSG00000239605	26414	5	1626	325.2	4	24796	6199	1	37	37	1	1052	1052
ENST00000465482	ENSG00000239620	4265	3	1088	362.67	2	3181	1590.5	2	177	88.5	1	278	278
ENST00000442687	ENSG00000239642	138675	13	1539	118.38	12	137160	11430	1	159	159	1	247	247
ENST00000511355	ENSG00000239672	8849	4	1649	412.25	3	7206	2402	2	88	44	1	1311	1311
ENST00000322272	ENSG00000239697	8834	8	1633	204.12	7	7215	1030.71	1	97	97	3	1127	375.67
ENST00000619038	ENSG00000239704	31608	4	2512	628	3	29102	9700.67	3	294	98	1	1759	1759
ENST00000494150	ENSG00000239713	3019	2	2777	1388.5	1	244	244	0	0	0	0	0	0
ENST00000360658	ENSG00000239732	4567	2	3354	1677	1	1215	1215	1	117	117	1	138	138
ENST00000484744	ENSG00000239779	2426	4	2051	512.75	3	381	127	0	0	0	0	0	0
ENST00000285298	ENSG00000239789	4625	3	1789	596.33	2	2840	1420	2	73	36.5	1	1323	1323
ENST00000619922	ENSG00000239810	6807	4	1849	462.25	3	4964	1654.67	2	73	36.5	1	338	338
ENST00000327857	ENSG00000239839	2430	3	497	165.67	2	1937	968.5	2	90	45	1	122	122
ENST00000407192	ENSG00000239857	12895	8	4364	545.5	7	8545	1220.71	1	2518	2518	1	1015	1015
ENST00000377721	ENSG00000239886	1006	1	1006	1006	0	0	0	1	8	8	1	474	474
ENST00000458626	ENSG00000239887	5086	2	4124	2062	1	964	964	1	175	175	1	3130	3130
ENST00000675622	ENSG00000239900	20438	12	4977	414.75	11	15483	1407.55	0	0	0	0	0	0
ENST00000642298	ENSG00000239920	78801	6	2567	427.83	5	76244	15248.8	0	0	0	0	0	0
ENST00000291759	ENSG00000239961	5979	8	1964	245.5	7	4029	575.57	1	70	70	1	388	388
ENST00000391738	ENSG00000239998	16499	8	4490	561.25	7	12023	1717.57	1	90	90	1	2942	2942
ENST00000367642	ENSG00000240021	9532	4	2456	614	3	7082	2360.67	1	72	72	1	2082	2082
ENST00000491397	ENSG00000240038	11198	9	4725	525	8	6489	811.12	0	0	0	0	0	0
ENST00000489090	ENSG00000240045	3458	3	786	262	2	2676	1338	1	52	52	2	626	313
ENST00000375864	ENSG00000240053	3381	3	2657	885.67	2	728	364	1	785	785	1	1265	1265
ENST00000464863	ENSG00000240065	4754	3	2679	893	2	2079	1039.5	0	0	0	0	0	0
ENST00000308177	ENSG00000240184	37011	4	4762	1190.5	3	32255	10751.67	1	152	152	1	1803	1803
ENST00000462322	ENSG00000240204	10389	2	971	485.5	1	9420	9420	1	295	295	1	478	478
ENST00000344111	ENSG00000240230	10699	3	4842	1614	2	5861	2930.5	1	41	41	1	4527	4527
ENST00000382689	ENSG00000240247	2434	3	497	165.67	2	1941	970.5	2	90	45	1	122	122
ENST00000496418	ENSG00000240303	101513	19	3703	194.89	18	97846	5435.89	0	0	0	0	0	0
ENST00000286175	ENSG00000240344	18364	7	1377	196.71	6	16999	2833.17	2	386	193	1	489	489
ENST00000334371	ENSG00000240386	1886	2	728	364	1	1160	1160	2	75	37.5	1	297	297
ENST00000326321	ENSG00000240403	16766	9	1886	209.56	8	14896	1862	1	34	34	1	477	477
ENST00000390690	ENSG00000240432	705	1	705	705	0	0	0	1	57	57	1	130	130
ENST00000395675	ENSG00000240445	14687	4	5863	1465.75	3	8830	2943.33	2	308	154	1	4681	4681
ENST00000579009	ENSG00000240505	1979	1	1979	1979	0	0	0	0	0	0	0	0	0
ENST00000398470	ENSG00000240542	754	1	754	754	0	0	0	0	0	0	0	0	0
ENST00000498273	ENSG00000240563	17481	4	3835	958.75	3	13652	4550.67	3	280	93.33	1	957	957
ENST00000311813	ENSG00000240583	13665	4	2758	689.5	3	10913	3637.67	1	58	58	1	1888	1888
ENST00000382071	ENSG00000240654	15371	4	1858	464.5	3	13519	4506.33	2	87	43.5	1	768	768
ENST00000393295	ENSG00000240682	33650	11	3623	329.36	10	30047	3004.7	1	89	89	1	2667	2667
ENST00000522362	ENSG00000240694	9173	3	4733	1577.67	2	4444	2222	3	678	226	1	2961	2961
ENST00000458448	ENSG00000240720	34302	6	2845	474.17	5	31467	6293.4	2	212	106	1	47	47
ENST00000418176	ENSG00000240747	5932	4	2570	642.5	3	3368	1122.67	1	2035	2035	1	146	146
ENST00000252087	ENSG00000240764	23896	4	4801	1200.25	3	19101	6367	1	161	161	1	1803	1803
ENST00000286494	ENSG00000240771	5812	15	2569	171.27	14	3271	233.64	1	461	461	1	352	352
ENST00000371652	ENSG00000240849	35471	6	7709	1284.83	5	27772	5554.4	1	87	87	1	6805	6805
ENST00000381249	ENSG00000240857	5932	2	1562	781	1	4372	4372	1	82	82	1	469	469
ENST00000391417	ENSG00000240871	993	1	993	993	0	0	0	1	58	58	1	468	468
ENST00000636933	ENSG00000240891	52322	4	7714	1928.5	3	44614	14871.33	1	571	571	1	6115	6115
ENST00000465752	ENSG00000240972	779	2	591	295.5	1	190	190	0	0	0	0	0	0
ENST00000377304	ENSG00000241058	106028	11	2177	197.91	10	103871	10387.1	1	385	385	1	373	373
ENST00000475235	ENSG00000241106	3943	5	1519	303.8	4	2432	608	0	0	0	0	0	0
ENST00000354728	ENSG00000241119	101404	5	2376	475.2	4	99036	24759	1	38	38	1	742	742
ENST00000400372	ENSG00000241123	1151	1	1151	1151	0	0	0	1	27	27	1	309	309
ENST00000432096	ENSG00000241127	43916	3	971	323.67	2	42949	21474.5	1	14	14	1	335	335
ENST00000366485	ENSG00000241128	946	1	946	946	0	0	0	0	0	0	0	0	0
ENST00000330020	ENSG00000241149	17258	4	1457	364.25	3	15807	5269	1	89	89	1	211	211
ENST00000296145	ENSG00000241186	4671	6	1962	327	5	2719	543.8	1	183	183	1	1208	1208
ENST00000467240	ENSG00000241224	13411	3	1955	651.67	2	11460	5730	0	0	0	0	0	0
ENST00000398534	ENSG00000241233	1186	1	1186	1186	0	0	0	1	32	32	1	591	591
ENST00000440582	ENSG00000241241	709	1	709	709	0	0	0	0	0	0	0	0	0
ENST00000360415	ENSG00000241258	39966	7	3146	449.43	6	36832	6138.67	1	360	360	5	2656	531.2
ENST00000395906	ENSG00000241322	35820	12	7552	629.33	11	28290	2571.82	1	193	193	1	5090	5090
ENST00000465340	ENSG00000241343	2843	3	2243	747.67	2	604	302	0	0	0	0	0	0
ENST00000215904	ENSG00000241360	8211	2	2014	1007	1	6199	6199	1	61	61	1	1062	1062
ENST00000498414	ENSG00000241370	1717	3	1495	498.33	2	226	113	0	0	0	0	0	0
ENST00000259053	ENSG00000241399	29582	6	3938	656.33	5	25654	5130.8	1	11	11	1	3224	3224
ENST00000466239	ENSG00000241404	3047	6	2447	407.83	5	610	122	0	0	0	0	0	0
ENST00000466753	ENSG00000241468	17692	2	776	388	1	16918	16918	0	0	0	0	0	0
ENST00000336777	ENSG00000241476	10267	9	1419	157.67	8	8864	1108	2	72	36	2	670	335
ENST00000460809	ENSG00000241484	98391	10	2915	291.5	9	95494	10610.44	0	0	0	0	0	0
ENST00000651111	ENSG00000241489	63824	14	9173	655.21	13	54677	4205.92	10	2507	250.7	1	5643	5643
ENST00000397261	ENSG00000241553	14021	6	1439	239.83	5	12592	2518.4	1	41	41	1	887	887
ENST00000377049	ENSG00000241563	1969	2	916	458	1	1055	1055	1	194	194	1	404	404
ENST00000334109	ENSG00000241595	968	1	968	968	0	0	0	1	35	35	1	469	469
ENST00000399682	ENSG00000241598	1182	1	1182	1182	0	0	0	1	46	46	1	450	450
ENST00000360418	ENSG00000241635	11329	5	3394	678.8	4	7943	1985.75	0	0	0	1	2055	2055
ENST00000013222	ENSG00000241644	5469	3	2562	854	2	2911	1455.5	1	17	17	1	1752	1752
ENST00000262942	ENSG00000241685	40366	10	1592	159.2	9	38792	4310.22	2	138	69	1	334	334
ENST00000380593	ENSG00000241690	3100	3	1869	623	2	1235	617.5	2	85	42.5	1	1019	1019
ENST00000374879	ENSG00000241697	104489	10	2585	258.5	9	101922	11324.67	1	397	397	1	1037	1037
ENST00000392653	ENSG00000241794	1394	2	679	339.5	1	717	717	2	63	31.5	1	398	398
ENST00000491703	ENSG00000241837	12317	6	2845	474.17	5	9482	1896.4	0	0	0	0	0	0
ENST00000323544	ENSG00000241839	26089	6	3695	615.83	5	22404	4480.8	1	103	103	1	2115	2115
ENST00000289989	ENSG00000241852	4545	7	2063	294.71	6	2494	415.67	1	123	123	1	837	837
ENST00000382151	ENSG00000241878	9732	8	2677	334.62	7	7069	1009.86	2	422	211	1	1122	1122
ENST00000465608	ENSG00000241935	16627	3	2584	861.33	2	14047	7023.5	0	0	0	0	0	0
ENST00000471490	ENSG00000241945	8698	6	4570	761.67	5	4138	827.6	0	0	0	0	0	0
ENST00000424491	ENSG00000241962	181250	14	1961	140.07	13	179315	13793.46	3	639	213	6	741	123.5
ENST00000255882	ENSG00000241973	151122	55	6806	123.75	54	144424	2674.52	1	87	87	1	357	357
ENST00000291860	ENSG00000242019	12059	8	1699	212.38	7	10374	1482	1	19	19	1	441	441
ENST00000406925	ENSG00000242028	8287	5	7127	1425.4	4	1168	292	2	4137	2068.5	1	2622	2622
ENST00000335606	ENSG00000242110	21887	5	4113	822.6	4	17782	4445.5	1	32	32	1	2929	2929
ENST00000266263	ENSG00000242114	3288	4	1137	284.25	3	2157	719	1	113	113	1	521	521
ENST00000567252	ENSG00000242120	118161	4	3109	777.25	3	115058	38352.67	1	89	89	1	2448	2448
ENST00000477621	ENSG00000242173	1760	5	1277	255.4	4	491	122.75	0	0	0	0	0	0
ENST00000300258	ENSG00000242220	11804	5	3810	762	4	8002	2000.5	2	106	53	1	3054	3054
ENST00000406487	ENSG00000242221	18494	6	1579	263.17	5	16925	3385	1	133	133	2	435	217.5
ENST00000263245	ENSG00000242247	60773	16	2744	171.5	15	58059	3870.6	1	92	92	1	1087	1087
ENST00000471413	ENSG00000242252	1102	2	933	466.5	1	171	171	0	0	0	0	0	0
ENST00000399562	ENSG00000242259	6827	3	3723	1241	2	3108	1554	1	24	24	1	3380	3380
ENST00000482108	ENSG00000242265	13372	2	6620	3310	1	6754	6754	2	481	240.5	1	5162	5162
ENST00000458218	ENSG00000242362	3324	3	1301	433.67	2	2027	1013.5	1	260	260	2	174	87
ENST00000373450	ENSG00000242366	155669	5	2414	482.8	4	153263	38315.75	1	76	76	1	742	742
ENST00000374436	ENSG00000242372	5806	6	1258	209.67	5	4558	911.6	1	229	229	1	287	287
