Geneid	Genename	length
ENSMUSG00000064145	Arih2	46440
ENSMUSG00000064147	Rab44	34837
ENSMUSG00000064156	Prol1	11504
ENSMUSG00000064158	Izumo1	5433
ENSMUSG00000064165	Krt39	7226
ENSMUSG00000064177	Ghrl	3763
ENSMUSG00000064179	Tnnt1	11436
ENSMUSG00000064181	Rab3ip	44598
ENSMUSG00000064194	Zfp936	75427
ENSMUSG00000064201	Krt2	7482
ENSMUSG00000064202	4430402I18Rik	66464
ENSMUSG00000064210	Ano6	183910
ENSMUSG00000064213	Defa24	979
ENSMUSG00000064215	Ifi27	6029
ENSMUSG00000064220	Hist2h2aa1	587
ENSMUSG00000064223	Olfr694	6836
ENSMUSG00000064224	Gsdma3	11868
ENSMUSG00000064225	Paqr9	8368
ENSMUSG00000064232	Gm5414	4162
ENSMUSG00000064246	Chil1	7862
ENSMUSG00000064247	Plcxd1	5391
ENSMUSG00000064252	Olfr329-ps	6623
ENSMUSG00000064254	Ethe1	21384
ENSMUSG00000064259	Vmn1r13	11511
ENSMUSG00000064259	Vmn1r13	11511
ENSMUSG00000064262	Gimap8	13516
ENSMUSG00000064264	Zfp428	8614
ENSMUSG00000064267	Hvcn1	32570
ENSMUSG00000064272	Gpbar1	1076
ENSMUSG00000064280	Ccdc146	131718
ENSMUSG00000064284	Cdpf1	4726
ENSMUSG00000064288	Hist1h4k	313
ENSMUSG00000064289	Tank	75588
ENSMUSG00000064293	Cntn4	1021562
ENSMUSG00000064294	Aox3	87564
ENSMUSG00000064302	Clasp1	220441
ENSMUSG00000064307	Lrrc51	20896
ENSMUSG00000064308	2410137M14Rik	3538
ENSMUSG00000064310	Zpld1	72813
ENSMUSG00000064325	Hhip	92155
ENSMUSG00000064326	Siva1	4468
ENSMUSG00000064329	Scn1a	170057
ENSMUSG00000064330	Pde6h	39408
ENSMUSG00000064333	Olfr926	1052
ENSMUSG00000064341	mt-Nd1	958
ENSMUSG00000064345	mt-Nd2	1039
ENSMUSG00000064351	mt-Co1	1546
ENSMUSG00000064354	mt-Co2	685
ENSMUSG00000064356	mt-Atp8	205
ENSMUSG00000064357	mt-Atp6	682
ENSMUSG00000064358	mt-Co3	785
ENSMUSG00000064360	mt-Nd3	349
ENSMUSG00000064363	mt-Nd4	1379
ENSMUSG00000064367	mt-Nd5	1825
ENSMUSG00000064368	mt-Nd6	520
ENSMUSG00000064370	mt-Cytb	1145
ENSMUSG00000064373	Selenop	9743
ENSMUSG00000065947	mt-Nd4l	298
ENSMUSG00000065952	C330021F23Rik	16780
ENSMUSG00000065954	Tacc1	85289
ENSMUSG00000065956	Defa37	965
ENSMUSG00000065968	Ifitm7	5191
ENSMUSG00000065979	Cpped1	105704
ENSMUSG00000065987	Cd209b	9191
ENSMUSG00000065990	Aurkaip1	1781
ENSMUSG00000065999	Zfp985	31861
ENSMUSG00000066000	Zfp979	30578
ENSMUSG00000066007	Zfp600	41927
ENSMUSG00000066009	Zfp987	29278
ENSMUSG00000066026	Dhrs3	35134
ENSMUSG00000066027	Gm10436	6513
ENSMUSG00000066030	Oog2	6207
ENSMUSG00000066031	Gm13023	6225
ENSMUSG00000066036	Ubr4	117156
ENSMUSG00000066037	Hnrnpr	48481
ENSMUSG00000066042	Med18	5192
ENSMUSG00000066043	Phactr4	66568
ENSMUSG00000066058	Cldn19	6931
ENSMUSG00000066061	Olfr1335	1149
ENSMUSG00000066061	Olfr1335	1149
ENSMUSG00000066071	Cyp4a12a	33771
ENSMUSG00000066072	Cyp4a10	15387
ENSMUSG00000066090	Insl5	8867
ENSMUSG00000066097	Cyp2j11	54156
ENSMUSG00000066100	Krtap5-1	743
ENSMUSG00000066101	Gm10153	964
ENSMUSG00000066107	Gm12666	1007
ENSMUSG00000066108	Muc5b	34016
ENSMUSG00000066113	Adamtsl1	596692
ENSMUSG00000066122	Olfr45	14896
ENSMUSG00000066129	Kndc1	46840
ENSMUSG00000066137	Gm11487	4042
ENSMUSG00000066141	Gm11232	2324
ENSMUSG00000066148	Prpf4	18195
ENSMUSG00000066149	Cdc26	24990
ENSMUSG00000066150	Slc31a1	31044
ENSMUSG00000066151	Fkbp15	60130
ENSMUSG00000066152	Slc31a2	34795
ENSMUSG00000066153	Mup21	2933
ENSMUSG00000066154	Mup3	3868
ENSMUSG00000066189	Cacng3	98903
ENSMUSG00000066191	Anks6	41639
ENSMUSG00000066196	Spag8	2219
ENSMUSG00000066197	Gpr139	43858
ENSMUSG00000066224	Arid3c	7308
ENSMUSG00000066232	Ipo7	38337
ENSMUSG00000066233	Tmem42	2332
ENSMUSG00000066235	Pomgnt2	14418
ENSMUSG00000066239	Olfr519	961
ENSMUSG00000066240	Olfr517	5173
ENSMUSG00000066241	Olfr514	934
ENSMUSG00000066242	Olfr467	4075
ENSMUSG00000066242	Olfr467	4075
ENSMUSG00000066257	Olfr206	4573
ENSMUSG00000066258	Trim12a	15561
ENSMUSG00000066262	Olfr640	6889
ENSMUSG00000066263	Olfr639	11074
ENSMUSG00000066268	Olfr586	7237
ENSMUSG00000066269	Olfr575	6507
ENSMUSG00000066269	Olfr575	6507
ENSMUSG00000066272	Olfr559	4286
ENSMUSG00000066273	Olfr33	6921
ENSMUSG00000066278	Vps37b	27631
ENSMUSG00000066279	Chrna10	5449
ENSMUSG00000066306	Numa1	65580
ENSMUSG00000066319	Rtp3	4780
ENSMUSG00000066324	Impad1	30873
ENSMUSG00000066357	Wdr6	6430
ENSMUSG00000066359	Tcl1b1	6937
ENSMUSG00000066361	Serpina3c	7490
ENSMUSG00000066363	Serpina3f	6587
ENSMUSG00000066364	Serpina3b	11551
ENSMUSG00000066366	Serpina1a	9968
ENSMUSG00000066368	Actl11	3994
ENSMUSG00000066372	Vmn2r65	28552
ENSMUSG00000066372	Vmn2r65	28552
ENSMUSG00000066372	Vmn2r65	28552
ENSMUSG00000066372	Vmn2r65	28552
ENSMUSG00000066378	Gm10160	263
ENSMUSG00000066382	Iqcf5	1439
ENSMUSG00000066383	Iqcf1	2279
ENSMUSG00000066392	Nrxn3	1609898
ENSMUSG00000066406	Akap13	299077
ENSMUSG00000066406	Akap13	299077
ENSMUSG00000066415	Msl2	25186
ENSMUSG00000066438	Plekhd1	31625
ENSMUSG00000066440	Zfyve26	63960
ENSMUSG00000066441	Rdh11	17958
ENSMUSG00000066442	Mthfs	166311
ENSMUSG00000066456	Hmgn3	36739
ENSMUSG00000066463	Omt2a	2695
ENSMUSG00000066500	Izumo2	11104
ENSMUSG00000066510	Ankdd1a	18738
ENSMUSG00000066512	Klk1b5	4760
ENSMUSG00000066513	Klk1b4	4321
ENSMUSG00000066515	Klk1b3	4163
ENSMUSG00000066516	Klk1b21	4257
ENSMUSG00000066537	Vmn2r57	52753
ENSMUSG00000066537	Vmn2r57	52753
ENSMUSG00000066537	Vmn2r57	52753
ENSMUSG00000066551	Hmgb1	135698
ENSMUSG00000066568	Lsm14a	47602
ENSMUSG00000066571	4931406P16Rik	76846
ENSMUSG00000066583	Scgb1b27	1400
ENSMUSG00000066584	Scgb2b27	2012
ENSMUSG00000066586	Scgb2b26	2040
ENSMUSG00000066595	Flvcr1	20313
ENSMUSG00000066607	Insyn1	11141
ENSMUSG00000066613	Zfp932	13892
ENSMUSG00000066621	Tecpr1	29175
ENSMUSG00000066637	Ttc32	11963
ENSMUSG00000066640	Fbxl18	28477
ENSMUSG00000066643	Wdr35	54957
ENSMUSG00000066652	Lefty2	5997
ENSMUSG00000066671	Olfr220	9197
ENSMUSG00000066672	Olfr417	9352
ENSMUSG00000066672	Olfr417	9352
ENSMUSG00000066677	Ifi208	24717
ENSMUSG00000066682	Pilrb2	5931
ENSMUSG00000066684	Pilrb1	5904
ENSMUSG00000066687	Zbtb16	181650
ENSMUSG00000066688	Gm13083	3594
ENSMUSG00000066704	Cyp2b19	15490
ENSMUSG00000066705	Fxyd6	25976
ENSMUSG00000066720	Cldn9	1444
ENSMUSG00000066721	Zfp575	3805
ENSMUSG00000066735	Vkorc1l1	44585
ENSMUSG00000066747	Olfr878	4636
ENSMUSG00000066748	Olfr145	6797
ENSMUSG00000066748	Olfr145	6797
ENSMUSG00000066749	Olfr877	3053
ENSMUSG00000066750	Olfr876	5115
ENSMUSG00000066755	Tnfsf18	10637
ENSMUSG00000066756	Igfl3	5370
ENSMUSG00000066760	Psg16	59412
ENSMUSG00000066772	Obox3	148053
ENSMUSG00000066797	Zfp648	4504
ENSMUSG00000066798	Zbtb6	17670
ENSMUSG00000066800	Rnasel	12977
ENSMUSG00000066803	Vmn1r84	8962
ENSMUSG00000066803	Vmn1r84	8962
ENSMUSG00000066803	Vmn1r84	8962
ENSMUSG00000066803	Vmn1r84	8962
ENSMUSG00000066803	Vmn1r84	8962
ENSMUSG00000066804	Vmn1r83	9776
ENSMUSG00000066810	Gm10181	70
ENSMUSG00000066820	Vmn2r28	16703
ENSMUSG00000066820	Vmn2r28	16703
ENSMUSG00000066820	Vmn2r28	16703
ENSMUSG00000066820	Vmn2r28	16703
ENSMUSG00000066820	Vmn2r28	16703
ENSMUSG00000066820	Vmn2r28	16703
ENSMUSG00000066828	Vmn2r37	18109
ENSMUSG00000066829	Zfp810	30892
ENSMUSG00000066838	Zfp772	7883
ENSMUSG00000066839	Ecsit	13194
ENSMUSG00000066842	Hmcn1	430529
ENSMUSG00000066850	Vmn1r65	3262
ENSMUSG00000066850	Vmn1r65	3262
ENSMUSG00000066861	Oas1g	11442
ENSMUSG00000066867	Oas1e	9306
ENSMUSG00000066877	Nck2	124766
ENSMUSG00000066878	Gm10184	1989
ENSMUSG00000066880	Zfp617	23862
ENSMUSG00000066892	Fbxl12	26519
ENSMUSG00000066894	Vsig10	35924
ENSMUSG00000066896	Olfr18	23944
ENSMUSG00000066897	Olfr872	24526
ENSMUSG00000066899	Olfr870	5526
ENSMUSG00000066900	Suds3	24320
ENSMUSG00000066905	Olfr860	4593
ENSMUSG00000066936	Gm10188	721
ENSMUSG00000066938	Gm10190	325
ENSMUSG00000066952	Myo1h	74071
ENSMUSG00000066964	Tmem211	12356
ENSMUSG00000066975	Cryba4	6027
ENSMUSG00000066979	Bub3	11672
ENSMUSG00000067001	Serpinb7	35746
ENSMUSG00000067006	Serpinb5	22177
ENSMUSG00000067010	Vmn2r10	16466
ENSMUSG00000067010	Vmn2r10	16466
ENSMUSG00000067010	Vmn2r10	16466
ENSMUSG00000067010	Vmn2r10	16466
ENSMUSG00000067028	Cntnap5b	712086
ENSMUSG00000067049	Unc93a	23195
ENSMUSG00000067064	Olfr1416	9190
ENSMUSG00000067071	Hes6	1741
ENSMUSG00000067071	Hes6	1741
ENSMUSG00000067081	Asb18	64359
ENSMUSG00000067085	Gm10197	202
ENSMUSG00000067122	Gm10198	73
ENSMUSG00000067144	Slc22a7	6276
ENSMUSG00000067148	Polr1c	4136
ENSMUSG00000067149	Jchain	7381
ENSMUSG00000067150	Xpo5	40818
ENSMUSG00000067158	Col4a4	138428
ENSMUSG00000067173	Mrgpra4	1260
ENSMUSG00000067186	Olfr132	4665
ENSMUSG00000067194	Eif1ax	17752
ENSMUSG00000067199	Frat1	2615
ENSMUSG00000067201	H2-M9	3383
ENSMUSG00000067206	Lrrc66	25886
ENSMUSG00000067212	H2-T23	2881
ENSMUSG00000067215	Usp51	2949
ENSMUSG00000067219	Nipal1	23285
ENSMUSG00000067220	Cnga1	39058
ENSMUSG00000067225	Cyp2c54	35889
ENSMUSG00000067229	Cyp2c66	73164
ENSMUSG00000067231	Cyp2c65	32931
ENSMUSG00000067235	H2-Q10	4476
ENSMUSG00000067235	H2-Q10	4476
ENSMUSG00000067242	Lgi1	47680
ENSMUSG00000067261	Foxd3	2325
ENSMUSG00000067262	Vmn1r239-ps	961
ENSMUSG00000067274	Rplp0	4262
ENSMUSG00000067276	Capn6	25185
ENSMUSG00000067279	Ppp1r3c	4924
ENSMUSG00000067285	Gm16223	148840
ENSMUSG00000067288	Rps28	5467
ENSMUSG00000067292	Gm10203	542
ENSMUSG00000067297	Ifit1bl2	23696
ENSMUSG00000067299	Crygd	1582
ENSMUSG00000067336	Bmpr2	115616
ENSMUSG00000067338	Tuba3b	5724
ENSMUSG00000067341	H2-Eb2	15749
ENSMUSG00000067360	Pramel3	10347
ENSMUSG00000067365	Tmem128	9451
ENSMUSG00000067367	Lyar	13838
ENSMUSG00000067369	Trmt2b	54645
ENSMUSG00000067370	B3galt4	1581
ENSMUSG00000067377	Tspan6	7363
ENSMUSG00000067399	Trim43c	9028
ENSMUSG00000067424	Zfp563	21397
ENSMUSG00000067430	Zfp763	16541
ENSMUSG00000067438	Hmx1	10624
ENSMUSG00000067441	H2afb1	349
ENSMUSG00000067455	Hist1h4j	775
ENSMUSG00000067513	Olfr1436	949
ENSMUSG00000067519	Olfr262	940
ENSMUSG00000067522	Olfr76	5209
ENSMUSG00000067524	Olfr1428	8183
ENSMUSG00000067525	Olfr1427	5330
ENSMUSG00000067525	Olfr1427	5330
ENSMUSG00000067525	Olfr1427	5330
ENSMUSG00000067526	Olfr1425	4499
ENSMUSG00000067528	Olfr1424	4060
ENSMUSG00000067529	Olfr1423	9532
ENSMUSG00000067541	A630073D07Rik	26413
ENSMUSG00000067543	Prb1	3728
ENSMUSG00000067545	Olfr1419	6495
ENSMUSG00000067561	Dmrtc1c2	6979
ENSMUSG00000067562	Dmrtc1c1	6981
ENSMUSG00000067567	Hdac8	220722
ENSMUSG00000067571	Ms4a15	14945
ENSMUSG00000067578	Cbln4	7235
ENSMUSG00000067586	S1pr3	14160
ENSMUSG00000067591	Klra3	14287
ENSMUSG00000067594	Krt77	10976
ENSMUSG00000067597	Dgat2l6	21305
ENSMUSG00000067599	Klra7	14493
ENSMUSG00000067604	Nms	11129
ENSMUSG00000067610	Klri1	19916
ENSMUSG00000067613	Krt83	6384
ENSMUSG00000067614	Krt86	6510
ENSMUSG00000067615	Krt81	4692
ENSMUSG00000067616	Klk11	4661
ENSMUSG00000067627	Gm10217	6066
ENSMUSG00000067629	Syngap1	31183
ENSMUSG00000067642	Adgrf3	12293
ENSMUSG00000067649	Mageb18	480695
ENSMUSG00000067653	Ankrd23	6335
ENSMUSG00000067656	Slc22a27	101641
ENSMUSG00000067679	Obp1b	5517
ENSMUSG00000067684	Obp1a	5871
ENSMUSG00000067698	Gm10220	6659
ENSMUSG00000067700	Gm5862	5640
ENSMUSG00000067702	Tuba3a	7770
ENSMUSG00000067704	Wfdc13	2601
ENSMUSG00000067713	Prkag1	18726
ENSMUSG00000067714	Lpar5	14554
ENSMUSG00000067722	BC003965	3110
ENSMUSG00000067722	BC003965	3110
ENSMUSG00000067724	Gbx1	24447
ENSMUSG00000067750	Khdc1a	2561
ENSMUSG00000067764	Xlr5c	10082
ENSMUSG00000067767	Clec4b2	31780
ENSMUSG00000067768	Xlr4b	8106
ENSMUSG00000067768	Xlr4b	8106
ENSMUSG00000067768	Xlr4b	8106
ENSMUSG00000067771	Gm14685	12217
ENSMUSG00000067773	Defb41	14160
ENSMUSG00000067780	Pi15	29040
ENSMUSG00000067786	Nnat	2428
ENSMUSG00000067787	Blcap	13174
ENSMUSG00000067795	4930444P10Rik	27348
ENSMUSG00000067795	4930444P10Rik	27348
ENSMUSG00000067813	Xkr9	32954
ENSMUSG00000067818	Myl9	6240
ENSMUSG00000067825	Pex26	14941
ENSMUSG00000067847	Romo1	1760
ENSMUSG00000067848	4933402N22Rik	4780
ENSMUSG00000067851	Arfgef1	95101
ENSMUSG00000067855	Speer3	5203
ENSMUSG00000067860	Zic3	10728
ENSMUSG00000067872	Ccdc87	3164
ENSMUSG00000067873	Htatsf1	13570
ENSMUSG00000067878	Map7d3	24470
ENSMUSG00000067879	Vxn	25946
ENSMUSG00000067889	Sptbn2	41195
ENSMUSG00000067909	Slxl1	16849
ENSMUSG00000067916	Zfp991	48543
ENSMUSG00000067919	Rex2	38946
ENSMUSG00000067924	Rtl8b	1233
ENSMUSG00000067925	Rtl8a	1196
ENSMUSG00000067928	Zfp760	17896
ENSMUSG00000067929	Gm10226	256
ENSMUSG00000067931	Zfp948	21693
ENSMUSG00000067941	Gm7168	2307
ENSMUSG00000067942	Zfp160	34169
ENSMUSG00000067951	Vmn1r227	9309
ENSMUSG00000067951	Vmn1r227	9309
ENSMUSG00000067951	Vmn1r227	9309
ENSMUSG00000067951	Vmn1r227	9309
ENSMUSG00000067971	Olfr1321	11484
ENSMUSG00000067995	Gtf2f2	113930
ENSMUSG00000067996	Bpifb9b	13421
ENSMUSG00000067998	Bpifb9a	13393
ENSMUSG00000068008	Bpifb3	14768
ENSMUSG00000068009	Bpifb6	12409
ENSMUSG00000068011	Mkrn2os	9007
ENSMUSG00000068015	Lrch1	193193
ENSMUSG00000068036	Afdn	145604
ENSMUSG00000068037	Mas1	27066
ENSMUSG00000068039	Tcp1	8687
ENSMUSG00000068040	Tm9sf4	49165
ENSMUSG00000068048	Rhox9	2675
ENSMUSG00000068067	1110057P08Rik	466
ENSMUSG00000068068	Gm7735	160
ENSMUSG00000068071	Gm6358	490
ENSMUSG00000068073	1110025L11Rik	592
ENSMUSG00000068074	Gm10228	551
ENSMUSG00000068075	Gm10229	564
ENSMUSG00000068078	2310034C09Rik	947
ENSMUSG00000068079	Tcf15	5538
ENSMUSG00000068082	Grxcr1	134565
ENSMUSG00000068083	Cyp2d40	4352
ENSMUSG00000068085	Cyp2d11	4870
ENSMUSG00000068086	Cyp2d9	20947
ENSMUSG00000068099	1500009C09Rik	8343
ENSMUSG00000068101	Cenpm	10971
ENSMUSG00000068105	Tnfrsf13c	2612
ENSMUSG00000068113	Gm4907	25056
ENSMUSG00000068114	Ccdc134	14283
ENSMUSG00000068115	Ninl	74881
ENSMUSG00000068117	Mei1	56820
ENSMUSG00000068122	Agtr2	4622
ENSMUSG00000068129	Cst7	8531
ENSMUSG00000068130	Zfp442	44347
ENSMUSG00000068134	Zfp120	22304
ENSMUSG00000068149	Tex13c3	1901
ENSMUSG00000068154	Insm1	3101
ENSMUSG00000068167	Csnka2ip	124600
ENSMUSG00000068173	Btg1-ps1	5644
ENSMUSG00000068181	Gm10234	100
ENSMUSG00000068182	Olfr203	5534
ENSMUSG00000068184	Ndufaf2	155910
ENSMUSG00000068196	Col8a1	130481
ENSMUSG00000068205	Macrod2	1997659
ENSMUSG00000068206	Pick1	20313
ENSMUSG00000068218	Ssxb9	8414
ENSMUSG00000068219	Ssxb10	8815
ENSMUSG00000068220	Lgals1	3742
ENSMUSG00000068227	Il2rb	16017
ENSMUSG00000068231	Vmn1r43	17481
ENSMUSG00000068231	Vmn1r43	17481
ENSMUSG00000068231	Vmn1r43	17481
ENSMUSG00000068232	Vmn1r42	33842
ENSMUSG00000068234	Vmn1r44	11230
ENSMUSG00000068234	Vmn1r44	11230
ENSMUSG00000068234	Vmn1r44	11230
ENSMUSG00000068234	Vmn1r44	11230
ENSMUSG00000068234	Vmn1r44	11230
ENSMUSG00000068234	Vmn1r44	11230
ENSMUSG00000068234	Vmn1r44	11230
ENSMUSG00000068234	Vmn1r44	11230
ENSMUSG00000068240	Gm11808	505
ENSMUSG00000068245	Phf11d	18065
ENSMUSG00000068246	Apol9b	7344
ENSMUSG00000068250	Amn1	31567
ENSMUSG00000068252	Apol7b	25253
ENSMUSG00000068259	Olfr461	12881
ENSMUSG00000068263	Efcc1	25017
ENSMUSG00000068264	Ap5s1	5652
ENSMUSG00000068267	Cenpb	4887
ENSMUSG00000068270	Shroom4	233985
ENSMUSG00000068284	Usf3	54221
ENSMUSG00000068289	Cma2	23053
ENSMUSG00000068290	Ddrgk1	10701
ENSMUSG00000068299	Nat8f4	5835
ENSMUSG00000068302	Noto	4993
ENSMUSG00000068323	Slc4a5	83650
ENSMUSG00000068327	Tlx2	1903
ENSMUSG00000068328	Aup1	3289
ENSMUSG00000068329	Htra2	3991
ENSMUSG00000068335	Dok1	2539
ENSMUSG00000068341	Reg3d	2993
ENSMUSG00000068341	Reg3d	2993
ENSMUSG00000068349	Gml	5363
ENSMUSG00000068373	D430041D05Rik	267942
ENSMUSG00000068391	Chrac1	7164
ENSMUSG00000068392	Rnase13	1413
ENSMUSG00000068394	Cep152	62027
ENSMUSG00000068399	Gm7247	208228
ENSMUSG00000068407	Rnase12	965
ENSMUSG00000068417	Pnp2	8759
ENSMUSG00000068428	Gmnc	52055
ENSMUSG00000068431	Olfr742	13547
ENSMUSG00000068437	Olfr725	6063
ENSMUSG00000068452	Duox2	19204
ENSMUSG00000068457	Uty	148832
ENSMUSG00000068479	Mfap1a	14756
ENSMUSG00000068506	Gm5800	5542
ENSMUSG00000068522	Aard	5617
ENSMUSG00000068523	Gng5	5767
ENSMUSG00000068535	Olfr169	6922
ENSMUSG00000068536	Doxl2	3784
ENSMUSG00000068547	Clca4a	22567
ENSMUSG00000068551	Zfp467	17872
ENSMUSG00000068566	Myadm	9860
ENSMUSG00000068574	Olfr458	5219
ENSMUSG00000068580	Zfyve19	8417
ENSMUSG00000068587	Mgam	140294
ENSMUSG00000068587	Mgam	140294
ENSMUSG00000068600	Gml2	15785
ENSMUSG00000068606	Gm4841	4969
ENSMUSG00000068614	Actc1	5607
ENSMUSG00000068615	Gjd2	4020
ENSMUSG00000068617	Efcab1	74708
ENSMUSG00000068647	Olfr1278	8752
ENSMUSG00000068647	Olfr1278	8752
ENSMUSG00000068663	Clec16a	199541
ENSMUSG00000068686	Cd59b	21340
ENSMUSG00000068696	Gpr88	3851
ENSMUSG00000068697	Myoz1	7435
ENSMUSG00000068699	Flnc	28609
ENSMUSG00000068699	Flnc	28609
ENSMUSG00000068732	Tmem167b	6043
ENSMUSG00000068735	Trp53i11	14213
ENSMUSG00000068739	Sars	20335
ENSMUSG00000068740	Celsr2	24703
ENSMUSG00000068742	Cry2	30399
ENSMUSG00000068744	Psrc1	4374
ENSMUSG00000068745	Mybphl	15148
ENSMUSG00000068747	Sort1	77422
ENSMUSG00000068748	Ptprz1	177416
ENSMUSG00000068749	Psma5	23050
ENSMUSG00000068758	Il3ra	9421
ENSMUSG00000068762	Gstm6	4904
ENSMUSG00000068794	Col28a1	194811
ENSMUSG00000068798	Rap1a	74071
ENSMUSG00000068806	Olfr1259	8134
ENSMUSG00000068808	Olfr1189	6310
ENSMUSG00000068809	Olfr1188	3882
ENSMUSG00000068814	Olfr1145	979
ENSMUSG00000068815	Olfr1143	3684
ENSMUSG00000068815	Olfr1143	3684
ENSMUSG00000068816	Olfr152	5091
ENSMUSG00000068817	Olfr1140	3831
ENSMUSG00000068818	Olfr1132	4954
ENSMUSG00000068819	Olfr1131	3101
ENSMUSG00000068823	Csde1	37762
ENSMUSG00000068854	Hist2h2be	2621
ENSMUSG00000068855	Hist2h2ac	521
ENSMUSG00000068856	Sf3b4	5234
ENSMUSG00000068859	Sp9	12742
ENSMUSG00000068860	Gm128	4680
ENSMUSG00000068874	Selenbp1	11704
ENSMUSG00000068876	Cgn	26452
ENSMUSG00000068877	Selenbp2	10859
ENSMUSG00000068879	Gm5773	1144
ENSMUSG00000068882	Ssb	10286
ENSMUSG00000068885	Lce3f	1202
ENSMUSG00000068887	Lce1j	1676
ENSMUSG00000068888	Lce1i	1691
ENSMUSG00000068889	Lce1e	1675
ENSMUSG00000068890	Lce1a2	1704
ENSMUSG00000068893	Sprr2a2	38646
ENSMUSG00000068917	Clk2	12128
ENSMUSG00000068921	Dap3	29613
ENSMUSG00000068922	Msto1	8826
ENSMUSG00000068923	Syt11	30466
ENSMUSG00000068940	Tcl1b3	4571
ENSMUSG00000068947	Olfr366	12934
ENSMUSG00000068950	Olfr338	8916
ENSMUSG00000068959	Zfp619	22656
ENSMUSG00000068962	Zfp114	7234
ENSMUSG00000068966	Zbtb34	25218
ENSMUSG00000068999	Vmn2r5	21235
ENSMUSG00000069020	Urm1	23072
ENSMUSG00000069036	Sry	1189
ENSMUSG00000069038	H2al1j	331
ENSMUSG00000069041	Slc25a31	17244
ENSMUSG00000069044	Usp9y	160823
ENSMUSG00000069045	Ddx3y	25860
ENSMUSG00000069049	Eif2s3y	18254
ENSMUSG00000069053	Uba1y	25513
ENSMUSG00000069072	Slc7a14	107522
ENSMUSG00000069080	Lcn11	3264
ENSMUSG00000069085	Dytn	64078
ENSMUSG00000069089	Cdk7	28310
ENSMUSG00000069094	Pde7a	88216
ENSMUSG00000069114	Zbtb10	34733
ENSMUSG00000069117	Gm10260	562
ENSMUSG00000069118	1700008P02Rik	5027
ENSMUSG00000069132	Nxph2	80729
ENSMUSG00000069135	Fgfr1op	31305
ENSMUSG00000069170	Adgrv1	538088
ENSMUSG00000069171	Nr2f1	10786
ENSMUSG00000069184	Zfp72	21512
ENSMUSG00000069189	Zdhhc11	29140
ENSMUSG00000069206	Zfp874a	27038
ENSMUSG00000069208	Zfp825	13937
ENSMUSG00000069227	Gprin1	13205
ENSMUSG00000069237	Fam8a1	8536
ENSMUSG00000069248	Serpinb6e	11065
ENSMUSG00000069255	Dusp22	51234
ENSMUSG00000069258	Prl2b1	7509
ENSMUSG00000069258	Prl2b1	7509
ENSMUSG00000069259	Prl6a1	6627
ENSMUSG00000069265	Hist1h3a	535
ENSMUSG00000069266	Hist1h4b	398
ENSMUSG00000069267	Hist1h3b	621
ENSMUSG00000069268	Hist1h2bf	462
ENSMUSG00000069270	Hist1h2ac	2483
ENSMUSG00000069272	Hist1h2ae	705
ENSMUSG00000069273	Hist1h3e	837
ENSMUSG00000069274	Hist1h4f	392
ENSMUSG00000069280	Vmn1r223	6774
ENSMUSG00000069280	Vmn1r223	6774
ENSMUSG00000069280	Vmn1r223	6774
ENSMUSG00000069289	Vmn1r203	13880
ENSMUSG00000069289	Vmn1r203	13880
ENSMUSG00000069292	Vmn1r199	8286
ENSMUSG00000069292	Vmn1r199	8286
ENSMUSG00000069292	Vmn1r199	8286
ENSMUSG00000069294	Vmn1r197	8279
ENSMUSG00000069294	Vmn1r197	8279
ENSMUSG00000069295	Vmn1r196	8442
ENSMUSG00000069295	Vmn1r196	8442
ENSMUSG00000069295	Vmn1r196	8442
ENSMUSG00000069295	Vmn1r196	8442
ENSMUSG00000069296	Vmn1r195	10710
ENSMUSG00000069297	Vmn1r194	892
ENSMUSG00000069299	Vmn1r188	11478
ENSMUSG00000069299	Vmn1r188	11478
ENSMUSG00000069300	Hist1h2bj	464
ENSMUSG00000069301	Hist1h2ag	486
ENSMUSG00000069302	Hist1h2ah	406
ENSMUSG00000069303	Hist1h2br	3774
ENSMUSG00000069305	Hist1h4n	431
ENSMUSG00000069306	Hist1h4m	403
ENSMUSG00000069307	Hist1h2bq	3587
ENSMUSG00000069308	Hist1h2bp	1754
ENSMUSG00000069309	Hist1h2an	394
ENSMUSG00000069310	Hist1h3c	631
ENSMUSG00000069324	Gm5096	1867
ENSMUSG00000069355	Gm5152	4453
ENSMUSG00000069372	Ctxn3	9619
ENSMUSG00000069378	Prdm6	111343
ENSMUSG00000069385	Gm10267	3492
ENSMUSG00000069390	Olfr707	10797
ENSMUSG00000069421	Olfr810	7630
ENSMUSG00000069421	Olfr810	7630
ENSMUSG00000069430	Olfr9	2673
ENSMUSG00000069441	Dsg1a	32541
ENSMUSG00000069456	Rdh16	45414
ENSMUSG00000069475	Gm6020	67
ENSMUSG00000069476	Zfp616	17339
ENSMUSG00000069495	Epc2	100464
ENSMUSG00000069515	Lyz1	5073
ENSMUSG00000069516	Lyz2	4992
ENSMUSG00000069518	Gm10271	15787
ENSMUSG00000069520	Tmem19	22559
ENSMUSG00000069539	Scyl2	47566
ENSMUSG00000069565	Dazap1	23426
ENSMUSG00000069581	Tspear	200202
ENSMUSG00000069582	Krtap10-4	982
ENSMUSG00000069583	Krtap12-1	657
ENSMUSG00000069584	Gm10272	351
ENSMUSG00000069588	Gm11733	4648
ENSMUSG00000069601	Ank3	624963
